111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
20.304,158.3,23.304,116.7,32.804,408.3,38.804,108.3,51.304,270.8,53.704,91.7
20.306,154.2,23.306,120.8,32.806,475,38.806,170.8,51.306,220.8,53.706,79.2
20.308,150,23.308,91.7,32.808,500,38.808,150,51.308,295.8,53.708,95.8
20.31,150,23.31,95.8,32.81,462.5,38.81,175,51.31,304.2,53.71,100
20.312,170.8,23.312,104.2,32.812,425,38.812,87.5,51.312,283.3,53.712,91.7
20.314,137.5,23.314,79.2,32.814,429.2,38.814,108.3,51.314,187.5,53.714,83.3
20.316,120.8,23.316,83.3,32.816,433.3,38.816,170.8,51.316,229.2,53.716,108.3
20.318,129.2,23.318,108.3,32.818,362.5,38.818,91.7,51.318,329.2,53.718,87.5
20.32,116.7,23.32,95.8,32.82,462.5,38.82,150,51.32,258.3,53.72,79.2
20.322,166.7,23.322,100,32.822,337.5,38.822,116.7,51.322,241.7,53.722,112.5
20.324,145.8,23.324,108.3,32.824,458.3,38.824,125,51.324,275,53.724,116.7
20.326,204.2,23.326,108.3,32.826,408.3,38.826,129.2,51.326,250,53.726,58.3
20.328,137.5,23.328,120.8,32.828,358.3,38.828,154.2,51.328,258.3,53.728,91.7
20.33,162.5,23.33,83.3,32.83,441.7,38.83,166.7,51.33,245.8,53.73,87.5
20.332,162.5,23.332,100,32.832,329.2,38.832,145.8,51.332,275,53.732,129.2
20.334,129.2,23.334,70.8,32.834,375,38.834,133.3,51.334,225,53.734,95.8
20.336,108.3,23.336,83.3,32.836,379.2,38.836,133.3,51.336,179.2,53.736,104.2
20.338,150,23.338,95.8,32.838,366.7,38.838,120.8,51.338,258.3,53.738,83.3
20.34,116.7,23.34,66.7,32.84,341.7,38.84,137.5,51.34,275,53.74,100
20.342,91.7,23.342,83.3,32.842,362.5,38.842,162.5,51.342,204.2,53.742,133.3
20.344,100,23.344,58.3,32.844,375,38.844,137.5,51.344,233.3,53.744,108.3
20.346,133.3,23.346,58.3,32.846,333.3,38.846,112.5,51.346,275,53.746,87.5
20.348,133.3,23.348,116.7,32.848,345.8,38.848,120.8,51.348,245.8,53.748,129.2
20.35,75,23.35,87.5,32.85,387.5,38.85,141.7,51.35,283.3,53.75,129.2
20.352,95.8,23.352,83.3,32.852,412.5,38.852,170.8,51.352,216.7,53.752,66.7
20.354,108.3,23.354,112.5,32.854,320.8,38.854,170.8,51.354,187.5,53.754,87.5
20.356,129.2,23.356,104.2,32.856,337.5,38.856,141.7,51.356,254.2,53.756,66.7
20.358,137.5,23.358,50,32.858,387.5,38.858,141.7,51.358,204.2,53.758,104.2
20.36,95.8,23.36,79.2,32.86,300,38.86,137.5,51.36,195.8,53.76,79.2
20.362,87.5,23.362,116.7,32.862,266.7,38.862,166.7,51.362,158.3,53.762,100
20.364,133.3,23.364,100,32.864,362.5,38.864,166.7,51.364,158.3,53.764,91.7
20.366,133.3,23.366,100,32.866,416.7,38.866,116.7,51.366,220.8,53.766,112.5
20.368,154.2,23.368,104.2,32.868,329.2,38.868,112.5,51.368,162.5,53.768,104.2
20.37,91.7,23.37,133.3,32.87,312.5,38.87,108.3,51.37,195.8,53.77,100
20.372,170.8,23.372,91.7,32.872,379.2,38.872,158.3,51.372,220.8,53.772,70.8
20.374,100,23.374,83.3,32.874,329.2,38.874,141.7,51.374,229.2,53.774,104.2
20.376,70.8,23.376,83.3,32.876,354.2,38.876,116.7,51.376,166.7,53.776,120.8
20.378,83.3,23.378,70.8,32.878,283.3,38.878,133.3,51.378,200,53.778,112.5
20.38,116.7,23.38,91.7,32.88,287.5,38.88,162.5,51.38,208.3,53.78,91.7
20.382,116.7,23.382,70.8,32.882,320.8,38.882,137.5,51.382,212.5,53.782,87.5
20.384,95.8,23.384,70.8,32.884,370.8,38.884,112.5,51.384,158.3,53.784,108.3
20.386,183.3,23.386,75,32.886,370.8,38.886,141.7,51.386,241.7,53.786,116.7
20.388,100,23.388,104.2,32.888,320.8,38.888,137.5,51.388,233.3,53.788,108.3
20.39,112.5,23.39,116.7,32.89,325,38.89,104.2,51.39,241.7,53.79,108.3
20.392,116.7,23.392,125,32.892,258.3,38.892,108.3,51.392,133.3,53.792,108.3
20.394,125,23.394,83.3,32.894,316.7,38.894,133.3,51.394,112.5,53.794,79.2
20.396,112.5,23.396,100,32.896,341.7,38.896,166.7,51.396,154.2,53.796,95.8
20.398,129.2,23.398,75,32.898,312.5,38.898,137.5,51.398,195.8,53.798,87.5
20.4,125,23.4,75,32.9,325,38.9,100,51.4,191.7,53.8,87.5
20.402,120.8,23.402,70.8,32.902,337.5,38.902,150,51.402,183.3,53.802,108.3
20.404,91.7,23.404,104.2,32.904,266.7,38.904,108.3,51.404,208.3,53.804,100
20.406,87.5,23.406,70.8,32.906,308.3,38.906,162.5,51.406,191.7,53.806,104.2
20.408,100,23.408,83.3,32.908,329.2,38.908,100,51.408,187.5,53.808,79.2
20.41,83.3,23.41,62.5,32.91,262.5,38.91,120.8,51.41,187.5,53.81,91.7
20.412,91.7,23.412,66.7,32.912,279.2,38.912,162.5,51.412,175,53.812,95.8
20.414,116.7,23.414,87.5,32.914,270.8,38.914,120.8,51.414,175,53.814,83.3
20.416,87.5,23.416,104.2,32.916,241.7,38.916,125,51.416,162.5,53.816,87.5
20.418,75,23.418,120.8,32.918,258.3,38.918,133.3,51.418,179.2,53.818,116.7
20.42,120.8,23.42,70.8,32.92,362.5,38.92,141.7,51.42,158.3,53.82,91.7
20.422,87.5,23.422,79.2,32.922,304.2,38.922,112.5,51.422,187.5,53.822,104.2
20.424,100,23.424,70.8,32.924,250,38.924,120.8,51.424,170.8,53.824,83.3
20.426,79.2,23.426,54.2,32.926,283.3,38.926,166.7,51.426,116.7,53.826,83.3
20.428,95.8,23.428,95.8,32.928,275,38.928,145.8,51.428,154.2,53.828,87.5
20.43,104.2,23.43,41.7,32.93,245.8,38.93,145.8,51.43,162.5,53.83,66.7
20.432,75,23.432,79.2,32.932,345.8,38.932,133.3,51.432,216.7,53.832,116.7
20.434,62.5,23.434,70.8,32.934,329.2,38.934,145.8,51.434,141.7,53.834,104.2
20.436,95.8,23.436,104.2,32.936,316.7,38.936,95.8,51.436,162.5,53.836,91.7
20.438,154.2,23.438,83.3,32.938,300,38.938,112.5,51.438,162.5,53.838,95.8
20.44,116.7,23.44,75,32.94,287.5,38.94,120.8,51.44,158.3,53.84,79.2
20.442,91.7,23.442,79.2,32.942,279.2,38.942,133.3,51.442,179.2,53.842,120.8
20.444,108.3,23.444,87.5,32.944,245.8,38.944,79.2,51.444,204.2,53.844,83.3
20.446,112.5,23.446,62.5,32.946,250,38.946,145.8,51.446,150,53.846,108.3
20.448,79.2,23.448,70.8,32.948,200,38.948,162.5,51.448,162.5,53.848,108.3
20.45,79.2,23.45,66.7,32.95,229.2,38.95,129.2,51.45,137.5,53.85,70.8
20.452,87.5,23.452,70.8,32.952,258.3,38.952,141.7,51.452,162.5,53.852,79.2
20.454,70.8,23.454,66.7,32.954,295.8,38.954,91.7,51.454,145.8,53.854,133.3
20.456,66.7,23.456,79.2,32.956,237.5,38.956,150,51.456,154.2,53.856,100
20.458,87.5,23.458,58.3,32.958,275,38.958,100,51.458,195.8,53.858,83.3
20.46,95.8,23.46,79.2,32.96,254.2,38.96,116.7,51.46,233.3,53.86,120.8
20.462,87.5,23.462,58.3,32.962,283.3,38.962,91.7,51.462,166.7,53.862,100
20.464,95.8,23.464,112.5,32.964,200,38.964,125,51.464,120.8,53.864,120.8
20.466,66.7,23.466,66.7,32.966,245.8,38.966,112.5,51.466,175,53.866,104.2
20.468,75,23.468,91.7,32.968,258.3,38.968,120.8,51.468,137.5,53.868,87.5
20.47,120.8,23.47,104.2,32.97,225,38.97,125,51.47,116.7,53.87,112.5
20.472,100,23.472,66.7,32.972,254.2,38.972,125,51.472,162.5,53.872,62.5
20.474,108.3,23.474,66.7,32.974,250,38.974,162.5,51.474,137.5,53.874,79.2
20.476,129.2,23.476,100,32.976,225,38.976,120.8,51.476,120.8,53.876,145.8
20.478,91.7,23.478,66.7,32.978,300,38.978,104.2,51.478,116.7,53.878,100
20.48,83.3,23.48,83.3,32.98,258.3,38.98,166.7,51.48,137.5,53.88,83.3
20.482,91.7,23.482,54.2,32.982,250,38.982,125,51.482,187.5,53.882,58.3
20.484,112.5,23.484,87.5,32.984,275,38.984,112.5,51.484,195.8,53.884,100
20.486,100,23.486,54.2,32.986,200,38.986,120.8,51.486,145.8,53.886,54.2
20.488,91.7,23.488,104.2,32.988,250,38.988,150,51.488,120.8,53.888,116.7
20.49,116.7,23.49,91.7,32.99,200,38.99,120.8,51.49,104.2,53.89,116.7
20.492,66.7,23.492,87.5,32.992,179.2,38.992,120.8,51.492,150,53.892,104.2
20.494,66.7,23.494,62.5,32.994,220.8,38.994,70.8,51.494,133.3,53.894,70.8
20.496,104.2,23.496,54.2,32.996,225,38.996,112.5,51.496,154.2,53.896,87.5
20.498,70.8,23.498,95.8,32.998,204.2,38.998,141.7,51.498,120.8,53.898,70.8
20.5,112.5,23.5,83.3,33,258.3,39,125,51.5,116.7,53.9,87.5
20.502,66.7,23.502,66.7,33.002,245.8,39.002,125,51.502,154.2,53.902,87.5
20.504,91.7,23.504,104.2,33.004,250,39.004,133.3,51.504,145.8,53.904,112.5
20.506,83.3,23.506,75,33.006,162.5,39.006,133.3,51.506,108.3,53.906,95.8
20.508,83.3,23.508,62.5,33.008,212.5,39.008,100,51.508,191.7,53.908,100
20.51,83.3,23.51,58.3,33.01,250,39.01,120.8,51.51,108.3,53.91,83.3
20.512,100,23.512,62.5,33.012,316.7,39.012,83.3,51.512,116.7,53.912,87.5
20.514,70.8,23.514,95.8,33.014,254.2,39.014,87.5,51.514,116.7,53.914,112.5
20.516,70.8,23.516,83.3,33.016,170.8,39.016,141.7,51.516,145.8,53.916,70.8
20.518,70.8,23.518,75,33.018,216.7,39.018,129.2,51.518,108.3,53.918,91.7
20.52,83.3,23.52,125,33.02,220.8,39.02,87.5,51.52,162.5,53.92,112.5
20.522,108.3,23.522,62.5,33.022,237.5,39.022,162.5,51.522,175,53.922,120.8
20.524,95.8,23.524,41.7,33.024,195.8,39.024,83.3,51.524,154.2,53.924,91.7
20.526,87.5,23.526,100,33.026,237.5,39.026,125,51.526,104.2,53.926,70.8
20.528,62.5,23.528,62.5,33.028,208.3,39.028,95.8,51.528,137.5,53.928,91.7
20.53,108.3,23.53,91.7,33.03,245.8,39.03,91.7,51.53,108.3,53.93,87.5
20.532,125,23.532,87.5,33.032,229.2,39.032,120.8,51.532,216.7,53.932,112.5
20.534,83.3,23.534,95.8,33.034,216.7,39.034,133.3,51.534,112.5,53.934,79.2
20.536,100,23.536,83.3,33.036,250,39.036,125,51.536,162.5,53.936,87.5
20.538,125,23.538,75,33.038,225,39.038,125,51.538,116.7,53.938,100
20.54,125,23.54,75,33.04,258.3,39.04,125,51.54,166.7,53.94,116.7
20.542,91.7,23.542,91.7,33.042,212.5,39.042,129.2,51.542,125,53.942,79.2
20.544,91.7,23.544,91.7,33.044,254.2,39.044,108.3,51.544,129.2,53.944,108.3
20.546,58.3,23.546,87.5,33.046,200,39.046,95.8,51.546,95.8,53.946,91.7
20.548,79.2,23.548,75,33.048,225,39.048,100,51.548,150,53.948,79.2
20.55,87.5,23.55,66.7,33.05,220.8,39.05,154.2,51.55,125,53.95,100
20.552,95.8,23.552,75,33.052,229.2,39.052,133.3,51.552,162.5,53.952,91.7
20.554,87.5,23.554,87.5,33.054,191.7,39.054,108.3,51.554,183.3,53.954,112.5
20.556,58.3,23.556,83.3,33.056,220.8,39.056,154.2,51.556,133.3,53.956,112.5
20.558,79.2,23.558,91.7,33.058,208.3,39.058,104.2,51.558,141.7,53.958,83.3
20.56,75,23.56,79.2,33.06,204.2,39.06,70.8,51.56,104.2,53.96,91.7
20.562,70.8,23.562,66.7,33.062,154.2,39.062,112.5,51.562,95.8,53.962,87.5
20.564,79.2,23.564,62.5,33.064,308.3,39.064,95.8,51.564,116.7,53.964,87.5
20.566,79.2,23.566,79.2,33.066,241.7,39.066,129.2,51.566,91.7,53.966,54.2
20.568,75,23.568,75,33.068,204.2,39.068,108.3,51.568,116.7,53.968,129.2
20.57,104.2,23.57,75,33.07,183.3,39.07,108.3,51.57,137.5,53.97,87.5
20.572,66.7,23.572,66.7,33.072,191.7,39.072,137.5,51.572,154.2,53.972,116.7
20.574,79.2,23.574,58.3,33.074,187.5,39.074,170.8,51.574,95.8,53.974,83.3
20.576,70.8,23.576,58.3,33.076,266.7,39.076,129.2,51.576,150,53.976,116.7
20.578,108.3,23.578,112.5,33.078,183.3,39.078,79.2,51.578,150,53.978,54.2
20.58,95.8,23.58,83.3,33.08,250,39.08,87.5,51.58,137.5,53.98,87.5
20.582,87.5,23.582,75,33.082,208.3,39.082,108.3,51.582,150,53.982,141.7
20.584,79.2,23.584,95.8,33.084,220.8,39.084,137.5,51.584,91.7,53.984,104.2
20.586,70.8,23.586,83.3,33.086,179.2,39.086,62.5,51.586,162.5,53.986,104.2
20.588,95.8,23.588,62.5,33.088,275,39.088,75,51.588,104.2,53.988,104.2
20.59,70.8,23.59,62.5,33.09,212.5,39.09,108.3,51.59,133.3,53.99,66.7
20.592,50,23.592,95.8,33.092,241.7,39.092,95.8,51.592,112.5,53.992,125
20.594,83.3,23.594,66.7,33.094,162.5,39.094,108.3,51.594,133.3,53.994,83.3
20.596,100,23.596,116.7,33.096,233.3,39.096,125,51.596,120.8,53.996,100
20.598,75,23.598,62.5,33.098,195.8,39.098,104.2,51.598,133.3,53.998,95.8
20.6,83.3,23.6,83.3,33.1,179.2,39.1,133.3,51.6,125,54,54.2
20.602,41.7,23.602,100,33.102,141.7,39.102,100,51.602,108.3,,
20.604,70.8,23.604,79.2,33.104,241.7,39.104,91.7,51.604,125,,
20.606,87.5,23.606,87.5,33.106,179.2,39.106,112.5,51.606,145.8,,
20.608,75,23.608,87.5,33.108,179.2,39.108,116.7,51.608,162.5,,
20.61,95.8,23.61,87.5,33.11,204.2,39.11,120.8,51.61,125,,
20.612,91.7,23.612,66.7,33.112,179.2,39.112,141.7,51.612,145.8,,
20.614,112.5,23.614,100,33.114,241.7,39.114,133.3,51.614,145.8,,
20.616,62.5,23.616,50,33.116,170.8,39.116,83.3,51.616,116.7,,
20.618,66.7,23.618,87.5,33.118,200,39.118,91.7,51.618,129.2,,
20.62,66.7,23.62,45.8,33.12,208.3,39.12,83.3,51.62,150,,
20.622,104.2,23.622,50,33.122,141.7,39.122,95.8,51.622,100,,
20.624,70.8,23.624,58.3,33.124,195.8,39.124,91.7,51.624,145.8,,
20.626,116.7,23.626,95.8,33.126,166.7,39.126,150,51.626,129.2,,
20.628,70.8,23.628,79.2,33.128,241.7,39.128,100,51.628,95.8,,
20.63,79.2,23.63,87.5,33.13,220.8,39.13,95.8,51.63,150,,
20.632,79.2,23.632,66.7,33.132,229.2,39.132,125,51.632,175,,
20.634,116.7,23.634,91.7,33.134,195.8,39.134,112.5,51.634,179.2,,
20.636,91.7,23.636,83.3,33.136,225,39.136,116.7,51.636,108.3,,
20.638,100,23.638,83.3,33.138,212.5,39.138,104.2,51.638,137.5,,
20.64,87.5,23.64,112.5,33.14,170.8,39.14,154.2,51.64,141.7,,
20.642,66.7,23.642,70.8,33.142,220.8,39.142,100,51.642,112.5,,
20.644,87.5,23.644,79.2,33.144,175,39.144,83.3,51.644,104.2,,
20.646,70.8,23.646,100,33.146,208.3,39.146,120.8,51.646,158.3,,
20.648,83.3,23.648,54.2,33.148,229.2,39.148,108.3,51.648,154.2,,
20.65,120.8,23.65,58.3,33.15,137.5,39.15,125,51.65,125,,
20.652,95.8,23.652,62.5,33.152,216.7,39.152,91.7,51.652,158.3,,
20.654,66.7,23.654,50,33.154,216.7,39.154,125,51.654,145.8,,
20.656,95.8,23.656,62.5,33.156,179.2,39.156,116.7,51.656,125,,
20.658,87.5,23.658,104.2,33.158,166.7,39.158,116.7,51.658,137.5,,
20.66,83.3,23.66,79.2,33.16,154.2,39.16,120.8,51.66,150,,
20.662,50,23.662,50,33.162,162.5,39.162,58.3,51.662,104.2,,
20.664,79.2,23.664,112.5,33.164,195.8,39.164,95.8,51.664,112.5,,
20.666,79.2,23.666,79.2,33.166,145.8,39.166,100,51.666,116.7,,
20.668,87.5,23.668,95.8,33.168,241.7,39.168,91.7,51.668,104.2,,
20.67,58.3,23.67,58.3,33.17,187.5,39.17,116.7,51.67,125,,
20.672,83.3,23.672,54.2,33.172,212.5,39.172,129.2,51.672,133.3,,
20.674,70.8,23.674,79.2,33.174,195.8,39.174,104.2,51.674,137.5,,
20.676,83.3,23.676,70.8,33.176,183.3,39.176,95.8,51.676,133.3,,
20.678,108.3,23.678,37.5,33.178,212.5,39.178,87.5,51.678,120.8,,
20.68,75,23.68,45.8,33.18,200,39.18,116.7,51.68,95.8,,
20.682,75,23.682,70.8,33.182,175,39.182,120.8,51.682,120.8,,
20.684,100,23.684,87.5,33.184,229.2,39.184,75,51.684,129.2,,
20.686,108.3,23.686,83.3,33.186,200,39.186,116.7,51.686,133.3,,
20.688,62.5,23.688,75,33.188,162.5,39.188,108.3,51.688,104.2,,
20.69,58.3,23.69,50,33.19,187.5,39.19,104.2,51.69,116.7,,
20.692,75,23.692,91.7,33.192,170.8,39.192,75,51.692,133.3,,
20.694,70.8,23.694,79.2,33.194,158.3,39.194,75,51.694,141.7,,
20.696,70.8,23.696,62.5,33.196,225,39.196,100,51.696,166.7,,
20.698,141.7,23.698,79.2,33.198,175,39.198,125,51.698,112.5,,
20.7,91.7,23.7,58.3,33.2,216.7,39.2,83.3,51.7,104.2,,
20.702,91.7,23.702,70.8,33.202,204.2,39.202,145.8,51.702,104.2,,
20.704,95.8,23.704,91.7,33.204,120.8,39.204,91.7,51.704,100,,
20.706,54.2,23.706,79.2,33.206,179.2,39.206,116.7,51.706,112.5,,
20.708,58.3,23.708,70.8,33.208,191.7,39.208,95.8,51.708,95.8,,
20.71,83.3,23.71,79.2,33.21,145.8,39.21,87.5,51.71,108.3,,
20.712,87.5,23.712,70.8,33.212,141.7,39.212,154.2,51.712,104.2,,
20.714,104.2,23.714,95.8,33.214,200,39.214,150,51.714,141.7,,
20.716,75,23.716,70.8,33.216,212.5,39.216,95.8,51.716,112.5,,
20.718,66.7,23.718,83.3,33.218,183.3,39.218,83.3,51.718,100,,
20.72,54.2,23.72,91.7,33.22,145.8,39.22,145.8,51.72,158.3,,
20.722,87.5,23.722,95.8,33.222,183.3,39.222,116.7,51.722,87.5,,
20.724,54.2,23.724,54.2,33.224,216.7,39.224,104.2,51.724,112.5,,
20.726,58.3,23.726,112.5,33.226,225,39.226,83.3,51.726,150,,
20.728,66.7,23.728,112.5,33.228,170.8,39.228,83.3,51.728,129.2,,
20.73,91.7,23.73,79.2,33.23,216.7,39.23,75,51.73,145.8,,
20.732,83.3,23.732,62.5,33.232,195.8,39.232,70.8,51.732,137.5,,
20.734,70.8,23.734,87.5,33.234,187.5,39.234,79.2,51.734,129.2,,
20.736,87.5,23.736,54.2,33.236,225,39.236,108.3,51.736,133.3,,
20.738,108.3,23.738,70.8,33.238,212.5,39.238,83.3,51.738,133.3,,
20.74,58.3,23.74,45.8,33.24,141.7,39.24,112.5,51.74,129.2,,
20.742,125,23.742,79.2,33.242,170.8,39.242,100,51.742,133.3,,
20.744,91.7,23.744,79.2,33.244,170.8,39.244,104.2,51.744,158.3,,
20.746,62.5,23.746,70.8,33.246,179.2,39.246,91.7,51.746,108.3,,
20.748,104.2,23.748,45.8,33.248,204.2,39.248,95.8,51.748,120.8,,
20.75,87.5,23.75,100,33.25,183.3,39.25,87.5,51.75,137.5,,
20.752,70.8,23.752,66.7,33.252,175,39.252,83.3,51.752,100,,
20.754,75,23.754,116.7,33.254,195.8,39.254,137.5,51.754,141.7,,
20.756,83.3,23.756,79.2,33.256,170.8,39.256,100,51.756,104.2,,
20.758,75,23.758,95.8,33.258,133.3,39.258,62.5,51.758,150,,
20.76,83.3,23.76,66.7,33.26,162.5,39.26,70.8,51.76,87.5,,
20.762,83.3,23.762,87.5,33.262,166.7,39.262,95.8,51.762,100,,
20.764,75,23.764,66.7,33.264,212.5,39.264,129.2,51.764,137.5,,
20.766,66.7,23.766,41.7,33.266,162.5,39.266,120.8,51.766,120.8,,
20.768,75,23.768,50,33.268,212.5,39.268,87.5,51.768,91.7,,
20.77,79.2,23.77,37.5,33.27,191.7,39.27,120.8,51.77,133.3,,
20.772,54.2,23.772,91.7,33.272,175,39.272,95.8,51.772,100,,
20.774,58.3,23.774,54.2,33.274,183.3,39.274,87.5,51.774,95.8,,
20.776,83.3,23.776,75,33.276,200,39.276,116.7,51.776,150,,
20.778,120.8,23.778,75,33.278,166.7,39.278,112.5,51.778,129.2,,
20.78,58.3,23.78,62.5,33.28,175,39.28,112.5,51.78,162.5,,
20.782,83.3,23.782,54.2,33.282,162.5,39.282,116.7,51.782,137.5,,
20.784,83.3,23.784,45.8,33.284,150,39.284,95.8,51.784,125,,
20.786,45.8,23.786,54.2,33.286,170.8,39.286,141.7,51.786,116.7,,
20.788,129.2,23.788,54.2,33.288,170.8,39.288,83.3,51.788,133.3,,
20.79,87.5,23.79,108.3,33.29,166.7,39.29,116.7,51.79,79.2,,
20.792,75,23.792,41.7,33.292,150,39.292,116.7,51.792,112.5,,
20.794,66.7,23.794,66.7,33.294,200,39.294,70.8,51.794,129.2,,
20.796,70.8,23.796,104.2,33.296,166.7,39.296,112.5,51.796,133.3,,
20.798,70.8,23.798,100,33.298,195.8,39.298,108.3,51.798,104.2,,
20.8,104.2,23.8,75,33.3,183.3,39.3,91.7,51.8,158.3,,
20.802,66.7,23.802,54.2,33.302,191.7,39.302,87.5,51.802,145.8,,
20.804,79.2,23.804,75,33.304,200,39.304,91.7,51.804,116.7,,
20.806,83.3,23.806,75,33.306,191.7,39.306,100,51.806,133.3,,
20.808,66.7,23.808,75,33.308,187.5,39.308,108.3,51.808,112.5,,
20.81,79.2,23.81,87.5,33.31,133.3,39.31,79.2,51.81,141.7,,
20.812,54.2,23.812,75,33.312,170.8,39.312,108.3,51.812,125,,
20.814,87.5,23.814,58.3,33.314,141.7,39.314,108.3,51.814,91.7,,
20.816,95.8,23.816,41.7,33.316,195.8,39.316,108.3,51.816,129.2,,
20.818,70.8,23.818,58.3,33.318,162.5,39.318,91.7,51.818,116.7,,
20.82,75,23.82,104.2,33.32,179.2,39.32,129.2,51.82,104.2,,
20.822,100,23.822,75,33.322,141.7,39.322,125,51.822,162.5,,
20.824,66.7,23.824,87.5,33.324,170.8,39.324,87.5,51.824,70.8,,
20.826,75,23.826,79.2,33.326,141.7,39.326,137.5,51.826,104.2,,
20.828,66.7,23.828,70.8,33.328,183.3,39.328,100,51.828,125,,
20.83,91.7,23.83,104.2,33.33,154.2,39.33,129.2,51.83,129.2,,
20.832,95.8,23.832,62.5,33.332,195.8,39.332,129.2,51.832,179.2,,
20.834,91.7,23.834,79.2,33.334,166.7,39.334,116.7,51.834,125,,
20.836,70.8,23.836,91.7,33.336,150,39.336,108.3,51.836,87.5,,
20.838,33.3,23.838,50,33.338,229.2,39.338,120.8,51.838,137.5,,
20.84,66.7,23.84,45.8,33.34,141.7,39.34,75,51.84,70.8,,
20.842,91.7,23.842,66.7,33.342,166.7,39.342,125,51.842,137.5,,
20.844,50,23.844,41.7,33.344,195.8,39.344,83.3,51.844,141.7,,
20.846,79.2,23.846,87.5,33.346,204.2,39.346,120.8,51.846,129.2,,
20.848,75,23.848,45.8,33.348,187.5,39.348,108.3,51.848,116.7,,
20.85,66.7,23.85,62.5,33.35,162.5,39.35,108.3,51.85,137.5,,
20.852,112.5,23.852,87.5,33.352,191.7,39.352,100,51.852,141.7,,
20.854,83.3,23.854,104.2,33.354,187.5,39.354,83.3,51.854,95.8,,
20.856,58.3,23.856,79.2,33.356,158.3,39.356,133.3,51.856,137.5,,
20.858,83.3,23.858,50,33.358,154.2,39.358,104.2,51.858,120.8,,
20.86,58.3,23.86,50,33.36,187.5,39.36,91.7,51.86,150,,
20.862,66.7,23.862,70.8,33.362,158.3,39.362,108.3,51.862,166.7,,
20.864,58.3,23.864,70.8,33.364,145.8,39.364,91.7,51.864,137.5,,
20.866,79.2,23.866,50,33.366,145.8,39.366,91.7,51.866,154.2,,
20.868,79.2,23.868,75,33.368,95.8,39.368,112.5,51.868,141.7,,
20.87,75,23.87,58.3,33.37,179.2,39.37,95.8,51.87,112.5,,
20.872,58.3,23.872,70.8,33.372,125,39.372,125,51.872,170.8,,
20.874,45.8,23.874,125,33.374,179.2,39.374,79.2,51.874,120.8,,
20.876,79.2,23.876,75,33.376,170.8,39.376,108.3,51.876,108.3,,
20.878,100,23.878,54.2,33.378,133.3,39.378,100,51.878,112.5,,
20.88,54.2,23.88,75,33.38,166.7,39.38,112.5,51.88,120.8,,
20.882,87.5,23.882,62.5,33.382,158.3,39.382,125,51.882,100,,
20.884,79.2,23.884,75,33.384,141.7,39.384,154.2,51.884,137.5,,
20.886,54.2,23.886,95.8,33.386,166.7,39.386,66.7,51.886,145.8,,
20.888,87.5,23.888,54.2,33.388,120.8,39.388,125,51.888,154.2,,
20.89,66.7,23.89,79.2,33.39,108.3,39.39,91.7,51.89,125,,
20.892,62.5,23.892,62.5,33.392,162.5,39.392,83.3,51.892,129.2,,
20.894,58.3,23.894,100,33.394,150,39.394,87.5,51.894,137.5,,
20.896,83.3,23.896,75,33.396,133.3,39.396,112.5,51.896,129.2,,
20.898,79.2,23.898,62.5,33.398,108.3,39.398,116.7,51.898,141.7,,
20.9,95.8,23.9,58.3,33.4,154.2,39.4,91.7,,,,
20.902,45.8,23.902,54.2,33.402,145.8,39.402,104.2,,,,
20.904,87.5,23.904,83.3,33.404,166.7,39.404,50,,,,
20.906,108.3,23.906,75,33.406,150,39.406,95.8,,,,
20.908,58.3,23.908,54.2,33.408,179.2,39.408,154.2,,,,
20.91,50,23.91,62.5,33.41,158.3,39.41,116.7,,,,
20.912,58.3,23.912,62.5,33.412,158.3,39.412,66.7,,,,
20.914,95.8,23.914,62.5,33.414,170.8,39.414,87.5,,,,
20.916,70.8,23.916,62.5,33.416,166.7,39.416,83.3,,,,
20.918,70.8,23.918,45.8,33.418,200,39.418,79.2,,,,
20.92,58.3,23.92,95.8,33.42,179.2,39.42,108.3,,,,
20.922,79.2,23.922,70.8,33.422,166.7,39.422,87.5,,,,
20.924,45.8,23.924,83.3,33.424,175,39.424,129.2,,,,
20.926,79.2,23.926,70.8,33.426,187.5,39.426,87.5,,,,
20.928,70.8,23.928,79.2,33.428,166.7,39.428,104.2,,,,
20.93,112.5,23.93,54.2,33.43,162.5,39.43,112.5,,,,
20.932,83.3,23.932,70.8,33.432,170.8,39.432,108.3,,,,
20.934,75,23.934,70.8,33.434,125,39.434,87.5,,,,
20.936,66.7,23.936,83.3,33.436,120.8,39.436,100,,,,
20.938,66.7,23.938,62.5,33.438,166.7,39.438,108.3,,,,
20.94,79.2,23.94,50,33.44,129.2,39.44,108.3,,,,
20.942,104.2,23.942,58.3,33.442,133.3,39.442,104.2,,,,
20.944,70.8,23.944,62.5,33.444,195.8,39.444,129.2,,,,
20.946,100,23.946,54.2,33.446,175,39.446,79.2,,,,
20.948,70.8,23.948,91.7,33.448,162.5,39.448,100,,,,
20.95,83.3,23.95,41.7,33.45,154.2,39.45,95.8,,,,
20.952,108.3,23.952,41.7,33.452,154.2,39.452,87.5,,,,
20.954,50,23.954,83.3,33.454,125,39.454,91.7,,,,
20.956,70.8,23.956,79.2,33.456,150,39.456,95.8,,,,
20.958,75,23.958,79.2,33.458,133.3,39.458,87.5,,,,
