111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
19.226,62.5,22.226,87.5,31.726,216.7,37.726,170.8,50.226,62.5,52.616,266.7
19.228,62.5,22.228,62.5,31.728,166.7,37.728,150,50.228,120.8,52.618,370.8
19.23,66.7,22.23,50,31.73,191.7,37.73,133.3,50.23,104.2,52.62,279.2
19.232,54.2,22.232,58.3,31.732,129.2,37.732,183.3,50.232,54.2,52.622,283.3
19.234,54.2,22.234,54.2,31.734,208.3,37.734,116.7,50.234,100,52.624,283.3
19.236,58.3,22.236,83.3,31.736,158.3,37.736,120.8,50.236,91.7,52.626,320.8
19.238,54.2,22.238,79.2,31.738,108.3,37.738,137.5,50.238,79.2,52.628,333.3
19.24,70.8,22.24,100,31.74,137.5,37.74,129.2,50.24,58.3,52.63,395.8
19.242,54.2,22.242,70.8,31.742,150,37.742,120.8,50.242,116.7,52.632,325
19.244,54.2,22.244,62.5,31.744,179.2,37.744,150,50.244,75,52.634,370.8
19.246,79.2,22.246,58.3,31.746,129.2,37.746,137.5,50.246,62.5,52.636,350
19.248,45.8,22.248,91.7,31.748,133.3,37.748,95.8,50.248,95.8,52.638,400
19.25,54.2,22.25,45.8,31.75,183.3,37.75,133.3,50.25,83.3,52.64,362.5
19.252,45.8,22.252,54.2,31.752,141.7,37.752,91.7,50.252,108.3,52.642,275
19.254,41.7,22.254,75,31.754,166.7,37.754,175,50.254,87.5,52.644,483.3
19.256,54.2,22.256,54.2,31.756,141.7,37.756,154.2,50.256,79.2,52.646,287.5
19.258,79.2,22.258,45.8,31.758,191.7,37.758,150,50.258,95.8,52.648,466.7
19.26,70.8,22.26,58.3,31.76,162.5,37.76,141.7,50.26,75,52.65,366.7
19.262,29.2,22.262,66.7,31.762,150,37.762,141.7,50.262,104.2,52.652,325
19.264,83.3,22.264,50,31.764,175,37.764,108.3,50.264,120.8,52.654,366.7
19.266,50,22.266,79.2,31.766,133.3,37.766,150,50.266,120.8,52.656,391.7
19.268,62.5,22.268,62.5,31.768,220.8,37.768,162.5,50.268,116.7,52.658,387.5
19.27,50,22.27,41.7,31.77,129.2,37.77,145.8,50.27,137.5,52.66,325
19.272,25,22.272,41.7,31.772,170.8,37.772,120.8,50.272,83.3,52.662,329.2
19.274,91.7,22.274,87.5,31.774,154.2,37.774,120.8,50.274,108.3,52.664,404.2
19.276,37.5,22.276,70.8,31.776,154.2,37.776,158.3,50.276,100,52.666,358.3
19.278,75,22.278,70.8,31.778,187.5,37.778,133.3,50.278,83.3,52.668,404.2
19.28,75,22.28,54.2,31.78,116.7,37.78,145.8,50.28,70.8,52.67,379.2
19.282,83.3,22.282,79.2,31.782,141.7,37.782,133.3,50.282,70.8,52.672,412.5
19.284,58.3,22.284,70.8,31.784,175,37.784,137.5,50.284,108.3,52.674,404.2
19.286,58.3,22.286,62.5,31.786,125,37.786,137.5,50.286,100,52.676,416.7
19.288,100,22.288,70.8,31.788,179.2,37.788,170.8,50.288,83.3,52.678,362.5
19.29,58.3,22.29,95.8,31.79,162.5,37.79,137.5,50.29,87.5,52.68,337.5
19.292,100,22.292,79.2,31.792,204.2,37.792,216.7,50.292,79.2,52.682,370.8
19.294,79.2,22.294,95.8,31.794,133.3,37.794,162.5,50.294,91.7,52.684,391.7
19.296,79.2,22.296,41.7,31.796,191.7,37.796,154.2,50.296,129.2,52.686,383.3
19.298,91.7,22.298,75,31.798,191.7,37.798,166.7,50.298,120.8,52.688,429.2
19.3,70.8,22.3,91.7,31.8,137.5,37.8,191.7,50.3,112.5,52.69,391.7
19.302,75,22.302,87.5,31.802,179.2,37.802,162.5,50.302,116.7,52.692,408.3
19.304,58.3,22.304,83.3,31.804,112.5,37.804,204.2,50.304,104.2,52.694,329.2
19.306,75,22.306,58.3,31.806,204.2,37.806,166.7,50.306,62.5,52.696,445.8
19.308,91.7,22.308,108.3,31.808,162.5,37.808,237.5,50.308,104.2,52.698,362.5
19.31,87.5,22.31,79.2,31.81,162.5,37.81,104.2,50.31,83.3,52.7,362.5
19.312,83.3,22.312,95.8,31.812,133.3,37.812,204.2,50.312,125,52.702,354.2
19.314,83.3,22.314,104.2,31.814,175,37.814,116.7,50.314,104.2,52.704,462.5
19.316,104.2,22.316,108.3,31.816,195.8,37.816,145.8,50.316,87.5,52.706,383.3
19.318,50,22.318,75,31.818,204.2,37.818,179.2,50.318,66.7,52.708,370.8
19.32,45.8,22.32,87.5,31.82,141.7,37.82,141.7,50.32,112.5,52.71,408.3
19.322,79.2,22.322,91.7,31.822,150,37.822,162.5,50.322,112.5,52.712,379.2
19.324,108.3,22.324,70.8,31.824,216.7,37.824,208.3,50.324,112.5,52.714,375
19.326,75,22.326,95.8,31.826,183.3,37.826,129.2,50.326,95.8,52.716,441.7
19.328,58.3,22.328,87.5,31.828,208.3,37.828,179.2,50.328,91.7,52.718,316.7
19.33,87.5,22.33,66.7,31.83,162.5,37.83,133.3,50.33,79.2,52.72,333.3
19.332,91.7,22.332,108.3,31.832,108.3,37.832,125,50.332,104.2,52.722,408.3
19.334,75,22.334,62.5,31.834,170.8,37.834,166.7,50.334,104.2,52.724,329.2
19.336,62.5,22.336,95.8,31.836,166.7,37.836,191.7,50.336,125,52.726,387.5
19.338,91.7,22.338,54.2,31.838,170.8,37.838,125,50.338,79.2,52.728,345.8
19.34,62.5,22.34,129.2,31.84,175,37.84,166.7,50.34,91.7,52.73,341.7
19.342,58.3,22.342,62.5,31.842,212.5,37.842,170.8,50.342,112.5,52.732,379.2
19.344,100,22.344,79.2,31.844,233.3,37.844,154.2,50.344,108.3,52.734,350
19.346,70.8,22.346,62.5,31.846,170.8,37.846,141.7,50.346,112.5,52.736,345.8
19.348,104.2,22.348,100,31.848,183.3,37.848,175,50.348,95.8,52.738,320.8
19.35,50,22.35,91.7,31.85,225,37.85,200,50.35,70.8,52.74,387.5
19.352,70.8,22.352,83.3,31.852,183.3,37.852,133.3,50.352,79.2,52.742,304.2
19.354,95.8,22.354,91.7,31.854,145.8,37.854,137.5,50.354,100,52.744,262.5
19.356,62.5,22.356,100,31.856,191.7,37.856,175,50.356,104.2,52.746,275
19.358,58.3,22.358,58.3,31.858,170.8,37.858,179.2,50.358,100,52.748,329.2
19.36,58.3,22.36,54.2,31.86,187.5,37.86,183.3,50.36,91.7,52.75,266.7
19.362,79.2,22.362,79.2,31.862,216.7,37.862,158.3,50.362,95.8,52.752,333.3
19.364,54.2,22.364,62.5,31.864,200,37.864,183.3,50.364,91.7,52.754,337.5
19.366,37.5,22.366,70.8,31.866,204.2,37.866,179.2,50.366,70.8,52.756,275
19.368,83.3,22.368,58.3,31.868,179.2,37.868,145.8,50.368,95.8,52.758,387.5
19.37,120.8,22.37,79.2,31.87,183.3,37.87,195.8,50.37,100,52.76,345.8
19.372,95.8,22.372,66.7,31.872,179.2,37.872,150,50.372,66.7,52.762,325
19.374,62.5,22.374,87.5,31.874,162.5,37.874,129.2,50.374,79.2,52.764,337.5
19.376,79.2,22.376,91.7,31.876,158.3,37.876,220.8,50.376,120.8,52.766,316.7
19.378,58.3,22.378,95.8,31.878,179.2,37.878,216.7,50.378,100,52.768,216.7
19.38,58.3,22.38,87.5,31.88,158.3,37.88,191.7,50.38,120.8,52.77,345.8
19.382,83.3,22.382,83.3,31.882,170.8,37.882,204.2,50.382,108.3,52.772,304.2
19.384,79.2,22.384,108.3,31.884,245.8,37.884,208.3,50.384,54.2,52.774,279.2
19.386,54.2,22.386,120.8,31.886,229.2,37.886,166.7,50.386,75,52.776,312.5
19.388,112.5,22.388,108.3,31.888,225,37.888,170.8,50.388,100,52.778,320.8
19.39,87.5,22.39,116.7,31.89,241.7,37.89,175,50.39,75,52.78,279.2
19.392,137.5,22.392,133.3,31.892,212.5,37.892,195.8,50.392,83.3,52.782,212.5
19.394,95.8,22.394,62.5,31.894,154.2,37.894,216.7,50.394,70.8,52.784,225
19.396,75,22.396,104.2,31.896,195.8,37.896,229.2,50.396,108.3,52.786,279.2
19.398,108.3,22.398,91.7,31.898,208.3,37.898,166.7,50.398,116.7,52.788,245.8
19.4,79.2,22.4,70.8,31.9,154.2,37.9,179.2,50.4,137.5,52.79,241.7
19.402,95.8,22.402,100,31.902,166.7,37.902,150,50.402,137.5,52.792,208.3
19.404,120.8,22.404,58.3,31.904,262.5,37.904,250,50.404,79.2,52.794,308.3
19.406,100,22.406,158.3,31.906,212.5,37.906,216.7,50.406,120.8,52.796,258.3
19.408,100,22.408,95.8,31.908,187.5,37.908,145.8,50.408,112.5,52.798,204.2
19.41,116.7,22.41,108.3,31.91,233.3,37.91,216.7,50.41,108.3,52.8,233.3
19.412,112.5,22.412,137.5,31.912,216.7,37.912,216.7,50.412,108.3,52.802,287.5
19.414,83.3,22.414,75,31.914,175,37.914,170.8,50.414,137.5,52.804,225
19.416,58.3,22.416,116.7,31.916,187.5,37.916,195.8,50.416,120.8,52.806,225
19.418,116.7,22.418,112.5,31.918,225,37.918,258.3,50.418,75,52.808,212.5
19.42,145.8,22.42,83.3,31.92,216.7,37.92,191.7,50.42,95.8,52.81,225
19.422,70.8,22.422,75,31.922,208.3,37.922,245.8,50.422,133.3,52.812,250
19.424,91.7,22.424,95.8,31.924,208.3,37.924,212.5,50.424,75,52.814,245.8
19.426,75,22.426,133.3,31.926,233.3,37.926,191.7,50.426,62.5,52.816,191.7
19.428,104.2,22.428,75,31.928,204.2,37.928,195.8,50.428,145.8,52.818,216.7
19.43,125,22.43,120.8,31.93,245.8,37.93,241.7,50.43,129.2,52.82,154.2
19.432,116.7,22.432,100,31.932,154.2,37.932,212.5,50.432,112.5,52.822,166.7
19.434,70.8,22.434,75,31.934,237.5,37.934,225,50.434,129.2,52.824,254.2
19.436,112.5,22.436,116.7,31.936,150,37.936,225,50.436,87.5,52.826,162.5
19.438,120.8,22.438,83.3,31.938,237.5,37.938,229.2,50.438,91.7,52.828,179.2
19.44,120.8,22.44,66.7,31.94,208.3,37.94,254.2,50.44,75,52.83,241.7
19.442,112.5,22.442,79.2,31.942,191.7,37.942,229.2,50.442,95.8,52.832,229.2
19.444,150,22.444,120.8,31.944,179.2,37.944,158.3,50.444,104.2,52.834,229.2
19.446,108.3,22.446,100,31.946,216.7,37.946,262.5,50.446,79.2,52.836,200
19.448,104.2,22.448,116.7,31.948,204.2,37.948,245.8,50.448,95.8,52.838,187.5
19.45,112.5,22.45,83.3,31.95,279.2,37.95,237.5,50.45,112.5,52.84,183.3
19.452,129.2,22.452,125,31.952,191.7,37.952,262.5,50.452,108.3,52.842,220.8
19.454,125,22.454,75,31.954,262.5,37.954,229.2,50.454,125,52.844,187.5
19.456,129.2,22.456,95.8,31.956,195.8,37.956,225,50.456,70.8,52.846,216.7
19.458,100,22.458,112.5,31.958,208.3,37.958,262.5,50.458,104.2,52.848,208.3
19.46,150,22.46,116.7,31.96,204.2,37.96,225,50.46,104.2,52.85,195.8
19.462,158.3,22.462,125,31.962,279.2,37.962,241.7,50.462,116.7,52.852,175
19.464,129.2,22.464,129.2,31.964,229.2,37.964,220.8,50.464,150,52.854,150
19.466,108.3,22.466,83.3,31.966,258.3,37.966,262.5,50.466,100,52.856,158.3
19.468,120.8,22.468,133.3,31.968,237.5,37.968,250,50.468,100,52.858,162.5
19.47,116.7,22.47,95.8,31.97,225,37.97,258.3,50.47,75,52.86,183.3
19.472,129.2,22.472,133.3,31.972,245.8,37.972,266.7,50.472,87.5,52.862,179.2
19.474,112.5,22.474,104.2,31.974,200,37.974,304.2,50.474,129.2,52.864,154.2
19.476,104.2,22.476,129.2,31.976,200,37.976,275,50.476,116.7,52.866,183.3
19.478,137.5,22.478,100,31.978,220.8,37.978,275,50.478,87.5,52.868,170.8
19.48,116.7,22.48,125,31.98,204.2,37.98,258.3,50.48,154.2,52.87,212.5
19.482,108.3,22.482,150,31.982,220.8,37.982,295.8,50.482,95.8,52.872,112.5
19.484,125,22.484,112.5,31.984,204.2,37.984,291.7,50.484,116.7,52.874,141.7
19.486,125,22.486,150,31.986,245.8,37.986,266.7,50.486,120.8,52.876,179.2
19.488,145.8,22.488,141.7,31.988,212.5,37.988,320.8,50.488,91.7,52.878,116.7
19.49,150,22.49,125,31.99,241.7,37.99,279.2,50.49,100,52.88,133.3
19.492,150,22.492,141.7,31.992,225,37.992,320.8,50.492,75,52.882,154.2
19.494,170.8,22.494,120.8,31.994,212.5,37.994,391.7,50.494,104.2,52.884,158.3
19.496,129.2,22.496,145.8,31.996,212.5,37.996,295.8,50.496,83.3,52.886,183.3
19.498,145.8,22.498,183.3,31.998,225,37.998,300,50.498,120.8,52.888,208.3
19.5,120.8,22.5,150,32,166.7,38,341.7,50.5,91.7,52.89,137.5
19.502,162.5,22.502,116.7,32.002,208.3,38.002,329.2,50.502,120.8,52.892,204.2
19.504,179.2,22.504,170.8,32.004,233.3,38.004,254.2,50.504,66.7,52.894,166.7
19.506,145.8,22.506,154.2,32.006,237.5,38.006,245.8,50.506,120.8,52.896,183.3
19.508,116.7,22.508,108.3,32.008,250,38.008,333.3,50.508,133.3,52.898,175
19.51,179.2,22.51,175,32.01,291.7,38.01,304.2,50.51,95.8,52.9,137.5
19.512,158.3,22.512,158.3,32.012,233.3,38.012,279.2,50.512,120.8,52.902,179.2
19.514,175,22.514,154.2,32.014,216.7,38.014,329.2,50.514,112.5,52.904,150
19.516,133.3,22.516,187.5,32.016,279.2,38.016,345.8,50.516,104.2,52.906,162.5
19.518,133.3,22.518,104.2,32.018,237.5,38.018,416.7,50.518,150,52.908,141.7
19.52,179.2,22.52,154.2,32.02,216.7,38.02,337.5,50.52,108.3,52.91,79.2
19.522,133.3,22.522,133.3,32.022,208.3,38.022,404.2,50.522,108.3,52.912,137.5
19.524,154.2,22.524,158.3,32.024,179.2,38.024,350,50.524,108.3,52.914,162.5
19.526,195.8,22.526,141.7,32.026,208.3,38.026,395.8,50.526,87.5,52.916,170.8
19.528,175,22.528,137.5,32.028,191.7,38.028,475,50.528,150,52.918,150
19.53,183.3,22.53,145.8,32.03,279.2,38.03,462.5,50.53,91.7,52.92,175
19.532,158.3,22.532,200,32.032,254.2,38.032,470.8,50.532,100,52.922,120.8
19.534,237.5,22.534,129.2,32.034,208.3,38.034,370.8,50.534,137.5,52.924,129.2
19.536,175,22.536,154.2,32.036,245.8,38.036,416.7,50.536,87.5,52.926,125
19.538,200,22.538,170.8,32.038,254.2,38.038,445.8,50.538,79.2,52.928,120.8
19.54,150,22.54,154.2,32.04,295.8,38.04,433.3,50.54,120.8,52.93,166.7
19.542,233.3,22.542,125,32.042,279.2,38.042,487.5,50.542,108.3,52.932,200
19.544,166.7,22.544,116.7,32.044,225,38.044,466.7,50.544,112.5,52.934,141.7
19.546,187.5,22.546,170.8,32.046,195.8,38.046,404.2,50.546,104.2,52.936,125
19.548,150,22.548,141.7,32.048,287.5,38.048,558.3,50.548,120.8,52.938,162.5
19.55,204.2,22.55,191.7,32.05,300,38.05,470.8,50.55,112.5,52.94,200
19.552,166.7,22.552,125,32.052,237.5,38.052,550,50.552,112.5,52.942,166.7
19.554,229.2,22.554,170.8,32.054,304.2,38.054,483.3,50.554,129.2,52.944,150
19.556,266.7,22.556,154.2,32.056,225,38.056,604.2,50.556,116.7,52.946,137.5
19.558,237.5,22.558,170.8,32.058,300,38.058,545.8,50.558,100,52.948,158.3
19.56,170.8,22.56,229.2,32.06,229.2,38.06,541.7,50.56,100,52.95,125
19.562,133.3,22.562,237.5,32.062,258.3,38.062,566.7,50.562,87.5,52.952,166.7
19.564,212.5,22.564,187.5,32.064,262.5,38.064,579.2,50.564,91.7,52.954,145.8
19.566,175,22.566,141.7,32.066,220.8,38.066,654.2,50.566,137.5,52.956,120.8
19.568,279.2,22.568,183.3,32.068,254.2,38.068,666.7,50.568,100,52.958,150
19.57,237.5,22.57,175,32.07,283.3,38.07,500,50.57,179.2,52.96,112.5
19.572,183.3,22.572,212.5,32.072,316.7,38.072,545.8,50.572,100,52.962,158.3
19.574,233.3,22.574,204.2,32.074,250,38.074,737.5,50.574,108.3,52.964,141.7
19.576,241.7,22.576,237.5,32.076,233.3,38.076,704.2,50.576,120.8,52.966,112.5
19.578,200,22.578,220.8,32.078,283.3,38.078,641.7,50.578,116.7,52.968,145.8
19.58,245.8,22.58,241.7,32.08,308.3,38.08,770.8,50.58,120.8,52.97,154.2
19.582,279.2,22.582,275,32.082,279.2,38.082,675,50.582,133.3,52.972,129.2
19.584,225,22.584,245.8,32.084,337.5,38.084,766.7,50.584,91.7,52.974,120.8
19.586,337.5,22.586,225,32.086,329.2,38.086,750,50.586,141.7,52.976,108.3
19.588,300,22.588,241.7,32.088,304.2,38.088,733.3,50.588,100,52.978,162.5
19.59,325,22.59,179.2,32.09,258.3,38.09,775,50.59,120.8,52.98,133.3
19.592,258.3,22.592,233.3,32.092,270.8,38.092,787.5,50.592,79.2,52.982,158.3
19.594,270.8,22.594,266.7,32.094,275,38.094,833.3,50.594,108.3,52.984,100
19.596,279.2,22.596,225,32.096,325,38.096,783.3,50.596,125,52.986,166.7
19.598,304.2,22.598,262.5,32.098,308.3,38.098,675,50.598,120.8,52.988,141.7
19.6,275,22.6,225,32.1,341.7,38.1,733.3,50.6,129.2,52.99,104.2
19.602,254.2,22.602,225,32.102,250,38.102,779.2,50.602,108.3,52.992,141.7
19.604,258.3,22.604,241.7,32.104,341.7,38.104,766.7,50.604,129.2,52.994,112.5
19.606,295.8,22.606,241.7,32.106,295.8,38.106,808.3,50.606,133.3,52.996,133.3
19.608,287.5,22.608,304.2,32.108,300,38.108,983.3,50.608,120.8,52.998,154.2
19.61,366.7,22.61,270.8,32.11,337.5,38.11,854.2,50.61,120.8,53,100
19.612,291.7,22.612,204.2,32.112,375,38.112,945.8,50.612,116.7,53.002,125
19.614,383.3,22.614,295.8,32.114,325,38.114,912.5,50.614,104.2,53.004,137.5
19.616,312.5,22.616,304.2,32.116,337.5,38.116,920.8,50.616,95.8,53.006,120.8
19.618,308.3,22.618,325,32.118,408.3,38.118,954.2,50.618,79.2,53.008,125
19.62,300,22.62,262.5,32.12,429.2,38.12,1079.2,50.62,129.2,53.01,137.5
19.622,283.3,22.622,316.7,32.122,404.2,38.122,1062.5,50.622,133.3,53.012,137.5
19.624,287.5,22.624,266.7,32.124,333.3,38.124,970.8,50.624,125,53.014,125
19.626,270.8,22.626,250,32.126,387.5,38.126,1129.2,50.626,133.3,53.016,108.3
19.628,354.2,22.628,304.2,32.128,395.8,38.128,1016.7,50.628,116.7,53.018,116.7
19.63,366.7,22.63,329.2,32.13,304.2,38.13,1141.7,50.63,125,53.02,137.5
19.632,416.7,22.632,341.7,32.132,383.3,38.132,1229.2,50.632,129.2,53.022,158.3
19.634,358.3,22.634,254.2,32.134,379.2,38.134,1100,50.634,141.7,53.024,158.3
19.636,383.3,22.636,337.5,32.136,383.3,38.136,1120.8,50.636,87.5,53.026,100
19.638,416.7,22.638,375,32.138,341.7,38.138,1112.5,50.638,145.8,53.028,112.5
19.64,412.5,22.64,333.3,32.14,275,38.14,1262.5,50.64,91.7,53.03,120.8
19.642,329.2,22.642,329.2,32.142,437.5,38.142,1154.2,50.642,66.7,53.032,87.5
19.644,416.7,22.644,345.8,32.144,320.8,38.144,1258.3,50.644,175,53.034,108.3
19.646,437.5,22.646,354.2,32.146,437.5,38.146,1329.2,50.646,175,53.036,104.2
19.648,462.5,22.648,345.8,32.148,370.8,38.148,1433.3,50.648,154.2,53.038,91.7
19.65,437.5,22.65,341.7,32.15,412.5,38.15,1337.5,50.65,125,53.04,112.5
19.652,387.5,22.652,433.3,32.152,420.8,38.152,1333.3,50.652,154.2,53.042,104.2
19.654,387.5,22.654,354.2,32.154,429.2,38.154,1350,50.654,158.3,53.044,116.7
19.656,375,22.656,391.7,32.156,429.2,38.156,1454.2,50.656,137.5,53.046,75
19.658,429.2,22.658,391.7,32.158,512.5,38.158,1433.3,50.658,104.2,53.048,100
19.66,420.8,22.66,454.2,32.16,404.2,38.16,1558.3,50.66,133.3,53.05,129.2
19.662,441.7,22.662,375,32.162,475,38.162,1241.7,50.662,187.5,53.052,100
19.664,433.3,22.664,379.2,32.164,395.8,38.164,1487.5,50.664,137.5,53.054,125
19.666,483.3,22.666,441.7,32.166,458.3,38.166,1304.2,50.666,112.5,53.056,95.8
19.668,391.7,22.668,404.2,32.168,487.5,38.168,1425,50.668,145.8,53.058,87.5
19.67,383.3,22.67,466.7,32.17,491.7,38.17,1404.2,50.67,108.3,53.06,100
19.672,345.8,22.672,379.2,32.172,470.8,38.172,1479.2,50.672,145.8,53.062,95.8
19.674,391.7,22.674,429.2,32.174,466.7,38.174,1512.5,50.674,158.3,53.064,83.3
19.676,283.3,22.676,454.2,32.176,466.7,38.176,1591.7,50.676,129.2,53.066,87.5
19.678,450,22.678,420.8,32.178,420.8,38.178,1470.8,50.678,162.5,53.068,162.5
19.68,450,22.68,487.5,32.18,541.7,38.18,1512.5,50.68,179.2,53.07,104.2
19.682,383.3,22.682,400,32.182,529.2,38.182,1558.3,50.682,100,53.072,79.2
19.684,362.5,22.684,441.7,32.184,516.7,38.184,1483.3,50.684,145.8,53.074,100
19.686,404.2,22.686,504.2,32.186,579.2,38.186,1320.8,50.686,170.8,53.076,141.7
19.688,383.3,22.688,529.2,32.188,533.3,38.188,1545.8,50.688,141.7,53.078,120.8
19.69,400,22.69,550,32.19,570.8,38.19,1437.5,50.69,129.2,53.08,129.2
19.692,391.7,22.692,529.2,32.192,575,38.192,1512.5,50.692,154.2,53.082,129.2
19.694,391.7,22.694,500,32.194,516.7,38.194,1416.7,50.694,137.5,53.084,95.8
19.696,333.3,22.696,633.3,32.196,545.8,38.196,1495.8,50.696,170.8,53.086,125
19.698,383.3,22.698,512.5,32.198,529.2,38.198,1533.3,50.698,204.2,53.088,83.3
19.7,362.5,22.7,595.8,32.2,616.7,38.2,1470.8,50.7,162.5,53.09,120.8
19.702,350,22.702,620.8,32.202,758.3,38.202,1408.3,50.702,150,53.092,137.5
19.704,345.8,22.704,529.2,32.204,620.8,38.204,1437.5,50.704,191.7,53.094,116.7
19.706,316.7,22.706,525,32.206,608.3,38.206,1483.3,50.706,120.8,53.096,83.3
19.708,354.2,22.708,587.5,32.208,595.8,38.208,1416.7,50.708,125,53.098,112.5
19.71,287.5,22.71,504.2,32.21,600,38.21,1316.7,50.71,162.5,53.1,129.2
19.712,312.5,22.712,562.5,32.212,616.7,38.212,1412.5,50.712,183.3,53.102,108.3
19.714,333.3,22.714,637.5,32.214,662.5,38.214,1420.8,50.714,129.2,53.104,116.7
19.716,383.3,22.716,620.8,32.216,662.5,38.216,1362.5,50.716,170.8,53.106,108.3
19.718,275,22.718,629.2,32.218,745.8,38.218,1183.3,50.718,133.3,53.108,112.5
19.72,291.7,22.72,591.7,32.22,700,38.22,1291.7,50.72,141.7,53.11,120.8
19.722,287.5,22.722,691.7,32.222,654.2,38.222,1316.7,50.722,137.5,53.112,129.2
19.724,245.8,22.724,679.2,32.224,645.8,38.224,1358.3,50.724,183.3,53.114,79.2
19.726,304.2,22.726,695.8,32.226,783.3,38.226,1333.3,50.726,162.5,53.116,112.5
19.728,229.2,22.728,591.7,32.228,770.8,38.228,1320.8,50.728,183.3,53.118,104.2
19.73,325,22.73,575,32.23,754.2,38.23,1116.7,50.73,200,53.12,104.2
19.732,275,22.732,716.7,32.232,829.2,38.232,1304.2,50.732,175,53.122,133.3
19.734,291.7,22.734,679.2,32.234,762.5,38.234,1208.3,50.734,145.8,53.124,112.5
19.736,270.8,22.736,695.8,32.236,750,38.236,1291.7,50.736,191.7,53.126,79.2
19.738,262.5,22.738,604.2,32.238,816.7,38.238,1095.8,50.738,133.3,53.128,66.7
19.74,233.3,22.74,691.7,32.24,875,38.24,1100,50.74,187.5,53.13,145.8
19.742,325,22.742,795.8,32.242,925,38.242,1079.2,50.742,158.3,53.132,79.2
19.744,325,22.744,754.2,32.244,879.2,38.244,1008.3,50.744,208.3,53.134,100
19.746,304.2,22.746,741.7,32.246,995.8,38.246,1029.2,50.746,166.7,53.136,108.3
19.748,312.5,22.748,745.8,32.248,995.8,38.248,1095.8,50.748,191.7,53.138,112.5
19.75,279.2,22.75,700,32.25,995.8,38.25,1029.2,50.75,216.7,53.14,150
19.752,291.7,22.752,733.3,32.252,966.7,38.252,1037.5,50.752,183.3,53.142,95.8
19.754,287.5,22.754,733.3,32.254,962.5,38.254,1079.2,50.754,204.2,53.144,116.7
19.756,250,22.756,691.7,32.256,1066.7,38.256,1012.5,50.756,187.5,53.146,108.3
19.758,308.3,22.758,666.7,32.258,1100,38.258,966.7,50.758,216.7,53.148,95.8
19.76,250,22.76,779.2,32.26,1166.7,38.26,841.7,50.76,250,53.15,83.3
19.762,270.8,22.762,712.5,32.262,1166.7,38.262,908.3,50.762,195.8,53.152,95.8
19.764,304.2,22.764,704.2,32.264,1145.8,38.264,883.3,50.764,237.5,53.154,120.8
19.766,212.5,22.766,704.2,32.266,1200,38.266,979.2,50.766,170.8,53.156,87.5
19.768,225,22.768,808.3,32.268,1208.3,38.268,879.2,50.768,220.8,53.158,108.3
19.77,275,22.77,733.3,32.27,1254.2,38.27,912.5,50.77,212.5,53.16,104.2
19.772,266.7,22.772,675,32.272,1316.7,38.272,900,50.772,212.5,53.162,108.3
19.774,275,22.774,708.3,32.274,1366.7,38.274,845.8,50.774,279.2,53.164,104.2
19.776,275,22.776,666.7,32.276,1270.8,38.276,895.8,50.776,241.7,53.166,129.2
19.778,295.8,22.778,625,32.278,1258.3,38.278,725,50.778,179.2,53.168,95.8
19.78,262.5,22.78,666.7,32.28,1450,38.28,900,50.78,175,53.17,75
19.782,229.2,22.782,641.7,32.282,1408.3,38.282,787.5,50.782,137.5,53.172,116.7
19.784,225,22.784,620.8,32.284,1616.7,38.284,804.2,50.784,291.7,53.174,95.8
19.786,258.3,22.786,612.5,32.286,1508.3,38.286,804.2,50.786,250,53.176,116.7
19.788,275,22.788,737.5,32.288,1479.2,38.288,750,50.788,216.7,53.178,120.8
19.79,291.7,22.79,679.2,32.29,1645.8,38.29,737.5,50.79,250,53.18,116.7
19.792,220.8,22.792,625,32.292,1566.7,38.292,795.8,50.792,308.3,53.182,87.5
19.794,241.7,22.794,629.2,32.294,1770.8,38.294,729.2,50.794,291.7,53.184,75
19.796,275,22.796,583.3,32.296,1737.5,38.296,691.7,50.796,250,53.186,125
19.798,237.5,22.798,537.5,32.298,1837.5,38.298,704.2,50.798,283.3,53.188,75
19.8,200,22.8,666.7,32.3,1841.7,38.3,741.7,50.8,275,53.19,70.8
19.802,208.3,22.802,654.2,32.302,1758.3,38.302,829.2,50.802,229.2,53.192,91.7
19.804,250,22.804,595.8,32.304,2104.2,38.304,720.8,50.804,295.8,53.194,75
19.806,225,22.806,483.3,32.306,2012.5,38.306,704.2,50.806,304.2,53.196,95.8
19.808,233.3,22.808,625,32.308,2004.2,38.308,637.5,50.808,270.8,53.198,116.7
19.81,270.8,22.81,558.3,32.31,2129.2,38.31,670.8,50.81,279.2,53.2,95.8
19.812,187.5,22.812,658.3,32.312,2366.7,38.312,629.2,50.812,362.5,53.202,100
19.814,208.3,22.814,595.8,32.314,2295.8,38.314,733.3,50.814,287.5,53.204,141.7
19.816,229.2,22.816,558.3,32.316,2250,38.316,654.2,50.816,241.7,53.206,141.7
19.818,195.8,22.818,600,32.318,2283.3,38.318,612.5,50.818,320.8,53.208,83.3
19.82,200,22.82,541.7,32.32,2325,38.32,766.7,50.82,325,53.21,112.5
19.822,183.3,22.822,500,32.322,2420.8,38.322,595.8,50.822,375,53.212,62.5
19.824,162.5,22.824,520.8,32.324,2625,38.324,729.2,50.824,266.7,53.214,104.2
