200thetas,200intensity,211thetas,211intensity,220thetas,220intensity,310thetas,310intensity,222thetas,222intensity
28.904,0.03291267055082039,35.404,0.1191747391119886,41.404,0.010376463313467284,46.404,0.02540746682345587,50.904,0.10573548371621946
28.906,0.0324197272227456,35.406,0.11577367660100385,41.40600000000001,0.01028426405927838,46.40600000000001,0.02513080768458874,50.90600000000001,0.10318724129413774
28.908,0.03193765593109857,35.408,0.11251014550480802,41.408,0.010193284030801098,46.408,0.02485860484413288,50.908,0.1007266492249574
28.91,0.0314661428265938,35.41,0.10937716886541828,41.41,0.010103501898583287,46.41,0.024590763923524998,50.91,0.09834989462612242
28.912,0.03100488517456309,35.412,0.10636818258606598,41.412,0.010014896795971355,46.412,0.024327193007676898,50.912,0.09605336005631053
28.914,0.030553590891603283,35.414,0.10347700851193144,41.414,0.009927448307154741,46.414,0.02406780256891728,50.914,0.09383361231389152
28.916,0.030111978104316494,35.416,0.100697829327349,41.416,0.00984113645556481,46.416,0.02381250539362382,50.916,0.09168739191750727
28.918000000000006,0.02967977472895628,35.418,0.09802516515615302,41.418,0.00975594169262542,46.418,0.02356121651146548,50.918,0.08961160322794917
28.92,0.029256718070889812,35.42,0.09545385175596957,41.42,0.00967184488682919,46.42,0.02331385312710971,50.92,0.08760330517195662
28.922,0.028842554442808,35.422,0.09297902020174002,41.422,0.009588827313144315,46.422,0.02307033455434341,50.922,0.08565970253134716
28.924,0.028437038800714583,35.424,0.09059607795912232,41.424,0.009506870642726704,46.424,0.02283058215247092,50.924,0.08377813776214714
28.926,0.028039934396769654,35.426,0.08830069125366061,41.426,0.009425956932938242,46.426,0.022594519264932056,50.926,0.08195608331097229
28.928,0.027651012448091927,35.42800000000001,0.08608876864670399,41.428,0.00934606861765311,46.428,0.0223620711600301,50.928,0.08019113439735075
28.93,0.027270051820724627,35.43,0.08395644573465319,41.43,0.00926718849784755,46.43,0.02213316497370216,50.93,0.07848100223282233
28.932,0.026896838727962048,35.43199999999999,0.08190007089306595,41.432,0.009189299732460576,46.432,0.021907729654243792,50.932,0.07682350764921687
28.934,0.026531166442321882,35.434,0.0799161919923477,41.434,0.009112385829519572,46.434,0.021685695908920444,50.934,0.07521657511033057
28.936,0.026172835020464053,35.436,0.078001544016465,41.43600000000001,0.009036430637520413,46.43600000000001,0.021466996152388583,50.93600000000001,0.07365822708271376
28.938,0.025821651040396743,35.438,0.07615303752074461,41.438,0.008961418337054331,46.438,0.02125156445685877,50.938,0.07214657874285524
28.94,0.02547742735036871,35.44,0.07436774786930556,41.44,0.008887333432670709,46.44,0.02103933650392617,50.94,0.0706798329994111
28.942,0.025139982828846788,35.442,0.07264290519667073,41.442,0.008814160744974417,46.442,0.02083024953802353,50.942,0.06925627581067237
28.944000000000006,0.024809142155039682,35.444,0.07097588504218301,41.444,0.008741885402945442,46.444,0.020624242321421536,50.944,0.06787427177850923
28.946,0.024484735589454115,35.446,0.06936419960929233,41.44600000000001,0.008670492836472156,46.44600000000001,0.020421255090714442,50.94600000000001,0.06653226000131131
28.948,0.024166598763961662,35.448,0.06780548960539377,41.448,0.008599968769099062,46.448,0.02022122951475698,50.948,0.0652287501697433
28.95,0.0238545724809548,35.45,0.06629751662108824,41.45,0.008530299210970552,46.45,0.020024108653965568,50.95,0.06396231888982584
