111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.07,0.6654451766888235,22.09,0.7914071483430981,32.09,30.584312710031,37.59,4.1442412022586375,50.59,5.947672855179714,52.35,284.63353416597994
19.08,0.6886454736772606,22.1,0.8166013892332545,32.1,32.80033865867898,37.6,4.291356966326605,50.6,6.3336795381904105,52.36,236.52274497231002
19.09,0.7130797338042497,22.11,0.8430170581024703,32.11,35.26497072051035,37.61,4.446436185198642,50.61,6.758270887047111,52.37,192.61877469855528
19.1,0.7388369807315992,22.12,0.8707343302006376,32.12,38.01662134259968,37.62,4.610063276170269,50.62,7.226728813735584,52.38,156.1444649539575
19.11,0.7660144076677976,22.13,0.8998400624484103,32.13,41.10137174506534,37.63,4.78287718208961,50.63,7.745263743761222,52.39,127.12789278426996
19.12,0.794718293120226,22.14,0.9304284722821484,32.14,44.574872192917184,37.64,4.9655775816182475,50.64,8.32121585244224,52.4,104.41783424287664
19.13,0.8250650385860476,22.15,0.9626018982625746,32.15,48.50481076821768,37.65,5.158931939194867,50.65,8.96330857054409,52.41,86.67939794959517
19.14,0.8571823470823714,22.16,0.9964716538868988,32.16,52.97415185873126,37.66,5.363783526767273,50.66,9.681970290645557,52.42,72.75017971055745
19.15,0.8912105647735455,22.17,1.032158987873978,32.17,58.085428525803216,37.67,5.581060573152927,50.67,10.489745809386557,52.43,61.71460744835184
19.16,0.927304211987522,22.18,1.0697961663540796,32.18,63.966495176649936,37.68,5.8117867255234374,50.68,11.40182688730517,52.44,52.880358919143774
19.17,0.9656337347739008,22.19,1.1095276949537511,32.19,70.77832973444909,37.69,6.057093042107476,50.69,12.436742405677332,52.45,45.7317386952511
19.18,1.0063875140369904,22.2,1.1515117018053702,32.2,78.72575181045723,37.7,6.318231777140472,50.7,13.617264459357969,52.46,39.88555179273376
19.19,1.0497741764151187,22.21,1.1959215061311559,32.21,88.07235078430499,37.71,6.59659227012514,50.71,14.971609632748434,52.47,35.05590563989067
19.2,1.0960252597762377,22.22,1.2429474013751205,32.22,99.16158731541454,37.72,6.893719313802283,50.72,16.535048157055165,52.48,31.027919787869298
19.21,1.1453982968430547,22.23,1.2927986870402846,32.23,112.44709887726708,37.73,7.21133445167242,50.73,18.352083028528774,52.49,27.63861999458587
19.22,1.1981803935345496,22.24,1.345705989619911,32.24,128.53696997594443,37.74,7.551360750059345,50.74,20.479434846308624,52.5,24.76318947158225
19.23,1.2546923947428874,22.25,1.401923920532541,32.25,148.25958086004155,37.75,7.9159517061421845,50.75,22.990179155604643,52.51,22.305083649204718
