111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity
19.59,71.78561678021336,22.61,36.236240872895735,32.61,91.532104290503,38.11,457.8083098261018,51.11,26.40403441446744
19.6,91.5993505931576,22.62,42.061430468143335,32.62,84.45115783651832,38.12,550.6946038354582,51.12,24.14875305632902
19.61,119.22533346872184,22.63,49.309823418250396,32.63,78.15182021634259,38.13,657.8727699481802,51.13,22.164099826707233
19.62,157.69187548441474,22.64,58.437719155930694,32.64,72.52442223229151,38.14,771.124721954168,51.14,20.409411662842086
19.63,209.24385413608738,22.65,70.06897380826749,32.65,67.4776667872368,38.15,872.4804578454518,51.15,18.851209382126342
19.64,270.2428511776983,22.66,85.0471436957827,32.66,62.93509580681364,38.16,936.2402351999284,51.16,17.46176436191532
19.65,322.03337751016926,22.67,104.4731976157412,32.67,58.83231639052997,38.17,941.0520974989639,51.17,16.21797894875019
19.66,334.02466038422864,22.68,129.65800286860122,32.68,55.114807430483275,38.18,885.1335895961379,51.18,15.100506999128951
19.67,297.09351167486494,22.69,161.79977778155254,32.69,51.736173361132046,38.19,787.7119706476457,51.19,14.09305906614643
19.68,236.869923133916,22.7,200.98584166969346,32.7,48.6567448211489,38.2,674.8456971279107,51.2,13.181850291032042
19.69,179.81926132897698,22.71,244.04603950677125,32.71,45.842450337857116,38.21,566.0158563229007,51.21,12.355159178288813
19.7,135.4245938484445,22.72,281.9430089577588,32.72,43.26390115306162,38.22,470.7557634494786,51.22,11.602973003703628
19.71,103.19004624611591,22.73,300.9183551154756,32.73,40.89564473674525,38.23,391.4895383480108,51.23,10.916701283582912
19.72,80.12074740640217,22.74,291.8327037644587,32.74,38.71555261882894,38.24,327.11341853991865,51.24,10.288943009439386
19.73,63.47152480764032,22.75,259.25563341173023,32.75,36.70431579450434,38.25,275.3050253162395,51.25,9.71329658567914
19.74,51.2487743206974,22.76,216.68994694638374,32.76,34.84502676340651,38.26,233.63285879870807,51.26,9.18420386426984
19.75,42.098425658768,22.77,175.44793215598781,32.77,33.12283171052397,38.27,199.9720412518577,51.27,8.696821545858233
19.76,35.11398285070413,22.78,140.61492408803448,32.78,31.52463976562879,38.28,172.59911816296366,51.28,8.246914655959438
19.77,29.684918585414962,22.79,112.9859158181018,32.79,30.03887893748589,38.29,150.162782589013,51.29,7.8307679148600435
19.78,25.394099661928628,22.8,91.60179474998004,32.8,28.6552903937284,38.3,131.61875906210332,51.3,7.445111680407778
19.79,21.951514467135247,22.81,75.13097942968425,32.81,27.36475438458909,38.31,116.16349125666085,51.31,7.087059813330125
19.8,19.15184491218931,22.82,62.381176630575645,32.82,26.159142392057014,38.32,103.17781173944034,51.32,6.75405733974691
19.81,16.847136408336127,22.83,52.41644873810687,32.83,25.031191103268885,38.33,92.18246634846344,51.33,6.443836198650008
19.82,14.928965753802553,22.84,44.538270213459214,32.84,23.974394617329942,38.34,82.80416160943093,51.34,6.1543776887517945
19.83,13.316622743387507,22.85,38.23457687332989,32.85,22.982911943328734,38.35,74.7500385722763,51.35,5.883880488532947
19.84,11.949146757968144,22.86,33.13102560711093,32.86,22.051487368827047,38.36,67.78858854652046,51.36,5.630733330327836
19.85,10.779871662155493,22.87,28.95264662454565,32.87,21.175381699306428,38.37,61.73538648838446,51.37,5.393491575190879
19.86,9.772628815569089,22.88,25.49573869180851,32.88,20.350312710625268,38.38,56.442392796228006,51.38,5.170857068805166
19.87,8.899063716024212,22.89,22.607841332567787,32.89,19.572403434749905,38.39,51.789890910466106,51.39,4.961660766613967
19.88,8.136712245144341,22.9,20.173591098109537,32.9,18.83813712645287,38.4,47.680374290772114,51.4,4.7648477039175985
19.89,7.467602776738909,22.91,18.104728746643413,32.91,18.14431794536114,38.41,44.033880398374826,51.41,4.5794639580164676
19.9,6.877227499586109,22.92,16.333000782567087,32.92,17.488036541481762,38.42,40.78440428830544,51.42,4.4046453078036665
19.91,6.353776445349719,22.93,14.805076313540676,32.93,16.866639859459916,38.43,37.877122526731604,51.43,4.2396073440842885
19.92,5.8875607978297815,22.94,13.478872796205385,32.94,16.277704582249562,38.44,35.2662292541773,51.44,4.0836368233202105
19.93,5.470574200319273,22.95,12.320873610054214,32.95,15.719013722644751,38.45,32.91323778569973,51.45,3.9360840900860383
19.94,5.096155794988043,22.96,11.304149854210939,32.96,15.188535944371017,38.46,30.785638650967407,51.46,3.7963564205356746
19.95,4.758729045474805,22.97,10.406886850112222,32.97,14.684407255797634,38.47,28.85583238211947,51.47,3.6639121616541352
19.96,4.453597569284845,22.98,9.611275864166284,32.98,14.204914770885471,38.48,27.100275483314967,51.48,3.5382555598268386
19.97,4.176784255142293,22.99,8.902672680038293,32.99,13.748482275393624,38.49,25.498792881574825,51.49,3.418932187952936
19.98,3.9249035317981775,23.0,8.268953007826715,33.0,13.31365737306396,38.5,24.034021205660142,51.5,3.3055248935101025
19.99,3.6950592363247705,23.01,7.700014434835468,33.01,12.899100017569136,38.51,22.69095550014462,51.51,3.197650201069901
20.0,3.4847624039641083,23.02,7.187388451797445,33.02,12.50357226241652,38.52,21.456578197281534,51.52,3.0949551121319088
20.01,3.291864674846389,23.03,6.723935874564879,33.03,12.125929083467385,38.53,20.31955387497881,51.53,2.9971142530700794
20.02,3.1145040281266483,23.04,6.303605968589858,33.04,11.765110147919094,38.54,19.269976913824685,51.54,2.9038273287137617
20.03,2.9510603110029474,23.05,5.921244616709139,33.05,11.420132420023696,38.55,18.29916191314468,51.55,2.8148168448124484
20.04,2.8001185989248074,23.06,5.572440527802192,33.06,11.090083507889519,38.56,17.399468843516438,51.56,2.729826067513786
20.05,2.660438854067888,23.07,5.25340116344136,33.07,10.774115667825631,38.57,16.564156554715368,51.57,2.648617192161084
20.06,2.5309306777281506,23.08,4.960852039019438,33.08,10.47144039311254,38.58,15.787259537643127,51.58,2.5709696972925498
20.07,2.410632204639186,23.09,4.691954529455198,33.09,10.181323523096227,38.59,15.063483841637671,51.59,2.4966788627994534
20.08,2.298692382309468,23.1,4.4442384149916325,33.1,9.903080816287293,38.6,14.38811883854028,51.6,2.4255544338437818
20.09,2.1943560302389034,23.11,4.215546237819254,33.11,9.636073937902927,38.61,13.756962150359394,51.61,2.3574194144179725
20.1,2.0969511926465687,23.12,4.003987175741401,33.12,9.379706818162816,38.62,13.1662555549814,51.62,2.2921089764031652
20.11,2.0058783918177516,23.13,3.807898625839959,33.13,9.133422342750126,38.63,12.612630082088524,51.63,2.229469471689083
20.12,1.9206014631554675,23.14,3.6258140663063014,33.14,8.896699341307619,38.64,12.093058830800304,51.64,2.169357536402904
20.13,1.840639711868816,23.15,3.4564360556193185,33.15,8.669049843724133,38.65,11.604816298068963,51.65,2.111639277582603
20.14,1.7655611782772989,23.16,3.2986134552902477,33.16,8.450016577377426,38.66,11.14544321542536,51.66,2.0561895337551195
20.15,1.6949768365062563,23.17,3.151322140535002,33.17,8.239170681477459,38.67,10.712716061239206,51.67,2.002891201858588
20.16,1.6285355818476848,23.18,3.0136486037559203,33.18,8.036109617279592,38.68,10.304620554102101,51.68,1.9516346238061963
20.17,1.5659198867860498,23.19,2.884775967149509,33.19,7.840455255237948,38.69,9.919328546372348,51.69,1.902317026738996
20.18,1.5068420258129138,23.2,2.7639720095618956,33.2,7.651852122204831,38.7,9.555177830230104,51.7,1.854842011674926
20.19,1.4510407856048957,23.21,2.650578883825524,33.21,7.469965793569696,38.71,9.21065444558945,51.71,1.809119085839128
20.2,1.3982785906372932,23.22,2.5440042580227256,33.22,7.29448141681462,38.72,8.884377142993804,51.72,1.7650632344701849
20.21,1.3483389854227503,23.23,2.4437136603476666,33.23,7.125102354368369,38.73,8.575083707626048,51.73,1.7225945283469792
20.22,1.3010244237559374,23.24,2.3492238447562674,33.24,6.961548934878034,38.74,8.281618894737738,51.74,1.6816377636762634
20.23,1.2561543229680332,23.25,2.260097025160985,33.25,6.8035573031234655,38.75,8.002923763755323,51.75,1.6421221313326533
20.24,1.2135633475419374,23.26,2.175935850938848,33.26,6.650878359775772,38.76,7.738026229304737,,
20.25,1.1730998917373665,23.27,2.096379017057051,33.27,6.503276783077352,38.77,7.486032673472291,,
20.26,1.134624735315401,23.28,2.021097419050355,33.28,6.360530125294434,38.78,7.246120485605121,,
20.27,1.098009850181346,23.29,1.949790777087309,33.29,6.222427977486976,38.79,7.017531414558631,,
20.28,1.0631373389089491,23.3,1.8821846649843808,33.3,6.088771196762817,38.8,6.799565634081335,,
20.29,1.0298984887656812,23.31,1.8180278897078328,33.31,5.959371190733807,38.81,6.591576435438813,,
20.3,0.9981929271099194,23.32,1.7570901749881107,33.32,5.8340492543907185,38.82,6.3929654728212615,,
20.31,0.9679278659447272,23.33,1.6991601094499134,33.33,5.712635955056241,38.83,6.203178496849344,,
20.32,0.9390174250419908,23.34,1.6440433253558588,33.34,5.594970561478188,38.84,6.0217015198709225,,
20.33,0.9113820244435006,23.35,1.5915608788648774,33.35,5.480900513481608,38.85,5.848057363925091,,
20.34,0.8849478383365129,23.36,1.5415478067645143,33.36,5.370280928921844,38.86,5.681802548435675,,
20.35,0.8596463033247325,23.37,1.493851838077886,33.37,5.262974144974018,38.87,5.522524480033534,,
20.36,0.8354136749946627,23.38,1.4483322418702136,33.38,5.1588492910539365,38.88,5.369838911511277,,
20.37,0.8121906274359113,23.39,1.4048587950709317,33.39,5.057781890904788,38.89,5.223387640908869,,
20.38,0.7899218910290127,23.4,1.3633108562565637,33.4,4.959653491595867,38.9,5.082836425187857,,
20.39,0.7685559243810941,23.41,1.3235765331607718,33.41,4.864351317376083,38.91,4.947873085966485,,
20.4,0.7480446167820767,23.42,1.2855519332428242,33.42,4.771767946497538,38.92,4.8182057874056525,,
