110theta,110intensity,200theta,200intensity,211theta,211intensity,220theta,220intensity,310theta,310intensity,222theta,222intensity
20.28,30558.33333,28.78,6025,35.28,23770.83333,41.28,766.666667,46.28,416.666667,50.78,3158.333333
20.282,31475,28.782,5829.166667,35.282,24037.5,41.282,612.5,46.282,525,50.782,3016.666667
20.284,38104.16667,28.784,6241.666667,35.284,24341.66667,41.284,670.833333,46.284,479.166667,50.784,3025
20.286,32570.83333,28.786,6170.833333,35.286,24470.83333,41.286,658.333333,46.286,516.666667,50.786,2808.333333
20.288,31300,28.788,6729.166667,35.288,24112.5,41.288,612.5,46.288,500,50.788,2550
20.29,31354.16667,28.79,6562.5,35.29,24687.5,41.29,587.5,46.29,575,50.79,2845.833333
20.292,37620.83333,28.792,7158.333333,35.292,23720.83333,41.292,533.333333,46.292,537.5,50.792,2787.5
20.294,35187.5,28.794,7195.833333,35.294,24400,41.294,554.166667,46.294,625,50.794,2500
20.296,29662.5,28.796,7150,35.296,24233.33333,41.296,533.333333,46.296,545.833333,50.796,2445.833333
20.298,29304.16667,28.798,7483.333333,35.298,23262.5,41.298,458.333333,46.298,683.333333,50.798,2312.5
20.3,34045.83333,28.8,7662.5,35.3,22012.5,41.3,495.833333,46.3,662.5,50.8,2270.833333
20.302,32491.66667,28.802,7629.166667,35.302,21995.83333,41.302,520.833333,46.302,654.166667,50.802,2141.666667
20.304,26375,28.804,7566.666667,35.304,21887.5,41.304,470.833333,46.304,650,50.804,2220.833333
20.306,25879.16667,28.806,8570.833333,35.306,22387.5,41.306,408.333333,46.306,654.166667,50.806,2225
20.308,28475,28.808,8345.833333,35.308,20270.83333,41.308,391.666667,46.308,679.166667,50.808,2075
20.31,28775,28.81,9066.666667,35.31,19812.5,41.31,462.5,46.31,558.333333,50.81,1879.166667
20.312,22137.5,28.812,8129.166667,35.312,19295.83333,41.312,408.333333,46.312,741.666667,50.812,1879.166667
20.314,20316.66667,28.814,9412.5,35.314,18629.16667,41.314,370.833333,46.314,625,50.814,1808.333333
20.316,21583.33333,28.816,9250,35.316,17783.33333,41.316,354.166667,46.316,725,50.816,1583.333333
20.318,23841.66667,28.818,9533.333333,35.318,16600,41.318,329.166667,46.318,766.666667,50.818,1612.5
20.32,17054.16667,28.82,8570.833333,35.32,16441.66667,41.32,320.833333,46.32,775,50.82,1550
20.322,15816.66667,28.822,9558.333333,35.322,15991.66667,41.322,283.333333,46.322,737.5,50.822,1366.666667
20.324,15237.5,28.824,9254.166667,35.324,14970.83333,41.324,270.833333,46.324,716.666667,50.824,1633.333333
20.326,17079.16667,28.826,9912.5,35.326,13720.83333,41.326,291.666667,46.326,737.5,50.826,1245.833333
20.328,13450,28.828,8737.5,35.328,13337.5,41.328,308.333333,46.328,779.166667,50.828,1329.166667
20.33,11704.16667,28.83,9529.166667,35.33,12520.83333,41.33,266.666667,46.33,879.166667,50.83,1229.166667
20.332,10516.66667,28.832,9887.5,35.332,12354.16667,41.332,245.833333,46.332,891.666667,50.832,1304.166667
20.334,11950,28.834,9341.666667,35.334,10887.5,41.334,325,46.334,750,50.834,1116.666667
20.336,9962.5,28.836,8941.666667,35.336,10554.16667,41.336,270.833333,46.336,754.166667,50.836,1225
20.338,8133.333333,28.838,8670.833333,35.338,10137.5,41.338,229.166667,46.338,800,50.838,983.333333
20.34,7716.666667,28.84,9475,35.34,9679.166667,41.34,220.833333,46.34,812.5,50.84,987.5
20.342,8329.166667,28.842,8850,35.342,8725,41.342,291.666667,46.342,900,50.842,979.166667
20.344,7229.166667,28.844,8100,35.344,8187.5,41.344,295.833333,46.344,908.333333,50.844,912.5
20.346,6045.833333,28.846,8066.666667,35.346,8208.333333,41.346,195.833333,46.346,883.333333,50.846,837.5
20.348,5525,28.848,8462.5,35.348,7979.166667,41.348,250,46.348,891.666667,50.848,975
20.35,6145.833333,28.85,8362.5,35.35,6900,41.35,220.833333,46.35,754.166667,50.85,795.833333
20.352,5558.333333,28.852,7462.5,35.352,6962.5,41.352,150,46.352,812.5,50.852,795.833333
20.354,4470.833333,28.854,6804.166667,35.354,6737.5,41.354,179.166667,46.354,812.5,50.854,758.333333
20.356,4495.833333,28.856,7520.833333,35.356,6291.666667,41.356,204.166667,46.356,887.5,50.856,858.333333
20.358,4287.5,28.858,6995.833333,35.358,5850,41.358,245.833333,46.358,895.833333,50.858,704.166667
20.36,4562.5,28.86,6662.5,35.36,5533.333333,41.36,250,46.36,816.666667,50.86,625
20.362,3862.5,28.862,5733.333333,35.362,5591.666667,41.362,216.666667,46.362,725,50.862,700
20.364,3341.666667,28.864,5800,35.364,5604.166667,41.364,216.666667,46.364,820.833333,50.864,733.333333
20.366,3679.166667,28.866,5916.666667,35.366,5375,41.366,166.666667,46.366,804.166667,50.866,700
20.368,4133.333333,28.868,5416.666667,35.368,4912.5,41.368,254.166667,46.368,737.5,50.868,537.5
20.37,3116.666667,28.87,4583.333333,35.37,4916.666667,41.37,187.5,46.37,804.166667,50.87,637.5
20.372,3187.5,28.872,4829.166667,35.372,4712.5,41.372,166.666667,46.372,816.666667,50.872,616.666667
20.374,2954.166667,28.874,4779.166667,35.374,4745.833333,41.374,212.5,46.374,625,50.874,658.333333
20.376,3225,28.876,4508.333333,35.376,4158.333333,41.376,254.166667,46.376,762.5,50.876,575
20.378,2583.333333,28.878,3729.166667,35.378,4654.166667,41.378,150,46.378,654.166667,50.878,525
20.38,2637.5,28.88,3720.833333,35.38,4166.666667,41.38,241.666667,46.38,800,50.88,437.5
20.382,2395.833333,28.882,3779.166667,35.382,4466.666667,41.382,179.166667,46.382,695.833333,50.882,541.666667
20.384,3145.833333,28.884,3662.5,35.384,4141.666667,41.384,245.833333,46.384,629.166667,50.884,525
20.386,2495.833333,28.886,2987.5,35.386,4270.833333,41.386,204.166667,46.386,583.333333,50.886,529.166667
20.388,2266.666667,28.888,2766.666667,35.388,4075,41.388,120.833333,46.388,612.5,50.888,483.333333
20.39,2395.833333,28.89,2991.666667,35.39,4150,41.39,191.666667,46.39,645.833333,50.89,487.5
20.392,2654.166667,28.892,2583.333333,35.392,4125,41.392,241.666667,46.392,600,50.892,554.166667
20.394,2362.5,28.894,2308.333333,35.394,4195.833333,41.394,250,46.394,537.5,50.894,391.666667
20.396,2370.833333,28.896,2250,35.396,4020.833333,41.396,195.833333,46.396,583.333333,50.896,425
20.398,2045.833333,28.898,2341.666667,35.398,4166.666667,41.398,208.333333,46.398,612.5,50.898,500
20.4,2316.666667,28.9,2479.166667,35.4,4325,41.4,187.5,46.4,537.5,50.9,479.166667
20.402,2279.166667,28.902,1912.5,35.402,4562.5,41.402,158.333333,46.402,554.166667,50.902,445.833333
20.404,2066.666667,28.904,1687.5,35.404,4291.666667,41.404,208.333333,46.404,525,50.904,554.166667
20.406,2050,28.906,1970.833333,35.406,4262.5,41.406,208.333333,46.406,612.5,50.906,437.5
20.408,2133.333333,28.908,1625,35.408,4400,41.408,179.166667,46.408,562.5,50.908,454.166667
20.41,2195.833333,28.91,1525,35.41,4237.5,41.41,191.666667,46.41,391.666667,50.91,416.666667
20.412,1687.5,28.912,1391.666667,35.412,4558.333333,41.412,162.5,46.412,429.166667,50.912,450
20.414,1920.833333,28.914,1516.666667,35.414,4179.166667,41.414,175,46.414,404.166667,50.914,429.166667
20.416,1795.833333,28.916,1354.166667,35.416,4666.666667,41.416,179.166667,46.416,412.5,50.916,512.5
20.418,2187.5,28.918,1370.833333,35.418,4354.166667,41.418,133.333333,46.418,429.166667,50.918,408.333333
20.42,1662.5,28.92,1208.333333,35.42,4645.833333,41.42,150,46.42,333.333333,50.92,487.5
20.422,1841.666667,28.922,1241.666667,35.422,4679.166667,41.422,195.833333,46.422,300,50.922,454.166667
20.424,1708.333333,28.924,1233.333333,35.424,5112.5,41.424,183.333333,46.424,333.333333,50.924,512.5
20.426,2158.333333,28.926,1137.5,35.426,4904.166667,41.426,166.666667,46.426,366.666667,50.926,429.166667
20.428,1575,28.928,866.666667,35.428,5412.5,41.428,137.5,46.428,362.5,50.928,450
20.43,1654.166667,28.93,991.666667,35.43,4941.666667,41.43,145.833333,46.43,379.166667,50.93,450
20.432,1462.5,28.932,1083.333333,35.432,5662.5,41.432,154.166667,46.432,250,50.932,387.5
20.434,1995.833333,28.934,1029.166667,35.434,5433.333333,41.434,137.5,46.434,312.5,50.934,441.666667
20.436,1633.333333,28.936,879.166667,35.436,5704.166667,41.436,158.333333,46.436,325,50.936,450
20.438,1525,28.938,904.166667,35.438,5479.166667,41.438,137.5,46.438,266.666667,50.938,479.166667
20.44,1470.833333,28.94,895.833333,35.44,6279.166667,41.44,137.5,46.44,300,50.94,445.833333
20.442,1708.333333,28.942,920.833333,35.442,5958.333333,41.442,166.666667,46.442,229.166667,50.942,454.166667
20.444,1633.333333,28.944,687.5,35.444,6416.666667,41.444,187.5,46.444,266.666667,50.944,433.333333
20.446,1620.833333,28.946,729.166667,35.446,6166.666667,41.446,154.166667,46.446,241.666667,50.946,429.166667
20.448,1433.333333,28.948,737.5,35.448,6795.833333,41.448,150,46.448,229.166667,50.948,412.5
20.45,1837.5,28.95,895.833333,35.45,6283.333333,41.45,150,46.45,170.833333,50.95,416.666667
20.452,1595.833333,28.952,741.666667,35.452,7141.666667,41.452,145.833333,46.452,216.666667,50.952,504.166667
20.454,1475,28.954,675,35.454,7025,41.454,150,46.454,250,50.954,454.166667
20.456,1525,28.956,720.833333,35.456,7450,41.456,166.666667,46.456,233.333333,50.956,516.666667
20.458,1600,28.958,750,35.458,7662.5,41.458,133.333333,46.458,262.5,50.958,545.833333
20.46,1620.833333,28.96,712.5,35.46,8070.833333,41.46,162.5,46.46,204.166667,50.96,454.166667
20.462,1425,28.962,691.666667,35.462,8537.5,41.462,179.166667,46.462,270.833333,50.962,470.833333
20.464,1425,28.964,591.666667,35.464,8362.5,41.464,195.833333,46.464,212.5,50.964,433.333333
20.466,1529.166667,28.966,704.166667,35.466,9158.333333,41.466,141.666667,46.466,266.666667,50.966,425
20.468,1729.166667,28.968,604.166667,35.468,8870.833333,41.468,150,46.468,250,50.968,441.666667
20.47,1229.166667,28.97,695.833333,35.47,9433.333333,41.47,154.166667,46.47,175,50.97,470.833333
20.472,1391.666667,28.972,691.666667,35.472,9370.833333,41.472,129.166667,46.472,191.666667,50.972,500
20.474,1175,28.974,550,35.474,9979.166667,41.474,162.5,46.474,170.833333,50.974,512.5
20.476,1675,28.976,600,35.476,10225,41.476,154.166667,46.476,170.833333,50.976,558.333333
20.478,1337.5,28.978,508.333333,35.478,11262.5,41.478,166.666667,46.478,208.333333,50.978,620.833333
20.48,1458.333333,28.98,537.5,35.48,10258.33333,41.48,183.333333,46.48,162.5,50.98,520.833333
20.482,1445.833333,28.982,620.833333,35.482,11425,41.482,179.166667,46.482,200,50.982,637.5
20.484,1566.666667,28.984,629.166667,35.484,11695.83333,41.484,187.5,46.484,191.666667,50.984,529.166667
20.486,1250,28.986,475,35.486,12441.66667,41.486,204.166667,46.486,179.166667,50.986,579.166667
20.488,1354.166667,28.988,466.666667,35.488,11895.83333,41.488,137.5,46.488,137.5,50.988,529.166667
20.49,1283.333333,28.99,533.333333,35.49,12616.66667,41.49,166.666667,46.49,191.666667,50.99,558.333333
20.492,1541.666667,28.992,616.666667,35.492,12562.5,41.492,179.166667,46.492,137.5,50.992,491.666667
20.494,1425,28.994,487.5,35.494,12562.5,41.494,229.166667,46.494,150,50.994,637.5
20.496,1283.333333,28.996,495.833333,35.496,12866.66667,41.496,225,46.496,162.5,50.996,587.5
20.498,1245.833333,28.998,512.5,35.498,13075,41.498,162.5,46.498,179.166667,50.998,670.833333
20.5,1441.666667,29,520.833333,35.5,12983.33333,41.5,187.5,46.5,158.333333,51,679.166667
20.502,1516.666667,29.002,512.5,35.502,13562.5,41.502,191.666667,46.502,145.833333,51.002,775
20.504,1375,29.004,504.166667,35.504,13795.83333,41.504,154.166667,46.504,141.666667,51.004,787.5
20.506,1270.833333,29.006,566.666667,35.506,13658.33333,41.506,145.833333,46.506,137.5,51.006,683.333333
20.508,1420.833333,29.008,587.5,35.508,13500,41.508,175,46.508,137.5,51.008,733.333333
20.51,1437.5,29.01,500,35.51,12825,41.51,195.833333,46.51,154.166667,51.01,845.833333
20.512,1170.833333,29.012,429.166667,35.512,13541.66667,41.512,212.5,46.512,120.833333,51.012,795.833333
20.514,1225,29.014,462.5,35.514,13212.5,41.514,162.5,46.514,112.5,51.014,687.5
20.516,1329.166667,29.016,366.666667,35.516,13158.33333,41.516,137.5,46.516,108.333333,51.016,854.166667
20.518,1462.5,29.018,516.666667,35.518,12400,41.518,120.833333,46.518,108.333333,51.018,900
20.52,1104.166667,29.02,445.833333,35.52,12891.66667,41.52,162.5,46.52,108.333333,51.02,987.5
20.522,1254.166667,29.022,450,35.522,12279.16667,41.522,166.666667,46.522,137.5,51.022,804.166667
20.524,1154.166667,29.024,441.666667,35.524,11904.16667,41.524,137.5,46.524,137.5,51.024,1095.833333
20.526,1433.333333,29.026,466.666667,35.526,11841.66667,41.526,154.166667,46.526,133.333333,51.026,975
20.528,1091.666667,29.028,450,35.528,11750,41.528,162.5,46.528,112.5,51.028,1070.833333
20.53,1320.833333,29.03,387.5,35.53,11104.16667,41.53,166.666667,46.53,162.5,51.03,945.833333
20.532,1254.166667,29.032,420.833333,35.532,10850,41.532,133.333333,46.532,145.833333,51.032,987.5
20.534,1350,29.034,412.5,35.534,9879.166667,41.534,162.5,46.534,141.666667,51.034,1016.666667
20.536,1262.5,29.036,383.333333,35.536,9512.5,41.536,170.833333,46.536,170.833333,51.036,1154.166667
20.538,1237.5,29.038,441.666667,35.538,9583.333333,41.538,129.166667,46.538,108.333333,51.038,1183.333333
20.54,1158.333333,29.04,375,35.54,9025,41.54,150,46.54,108.333333,51.04,1208.333333
20.542,1312.5,29.042,412.5,35.542,8554.166667,41.542,162.5,46.542,91.666667,51.042,1254.166667
20.544,1220.833333,29.044,429.166667,35.544,7679.166667,41.544,162.5,46.544,95.833333,51.044,1195.833333
20.546,1258.333333,29.046,433.333333,35.546,7695.833333,41.546,129.166667,46.546,145.833333,51.046,1287.5
20.548,1158.333333,29.048,433.333333,35.548,7358.333333,41.548,150,46.548,79.166667,51.048,1425
20.55,1354.166667,29.05,337.5,35.55,6925,41.55,112.5,46.55,95.833333,51.05,1391.666667
20.552,1350,29.052,370.833333,35.552,6404.166667,41.552,129.166667,46.552,158.333333,51.052,1500
20.554,1212.5,29.054,437.5,35.554,6362.5,41.554,120.833333,46.554,104.166667,51.054,1316.666667
20.556,1229.166667,29.056,445.833333,35.556,5779.166667,41.556,137.5,46.556,100,51.056,1554.166667
20.558,1308.333333,29.058,437.5,35.558,5416.666667,41.558,154.166667,46.558,104.166667,51.058,1545.833333
20.56,1383.333333,29.06,391.666667,35.56,4800,41.56,179.166667,46.56,104.166667,51.06,1520.833333
20.562,1141.666667,29.062,379.166667,35.562,4504.166667,41.562,141.666667,46.562,104.166667,51.062,1612.5
20.564,1279.166667,29.064,333.333333,35.564,4620.833333,41.564,112.5,46.564,95.833333,51.064,1595.833333
20.566,1179.166667,29.066,425,35.566,4125,41.566,129.166667,46.566,195.833333,51.066,1820.833333
20.568,1333.333333,29.068,450,35.568,3733.333333,41.568,150,46.568,116.666667,51.068,1633.333333
20.57,1037.5,29.07,379.166667,35.57,3900,41.57,145.833333,46.57,100,51.07,1541.666667
20.572,1162.5,29.072,429.166667,35.572,3725,41.572,145.833333,46.572,133.333333,51.072,1754.166667
20.574,1104.166667,29.074,370.833333,35.574,3425,41.574,137.5,46.574,129.166667,51.074,1804.166667
20.576,1595.833333,29.076,445.833333,35.576,2945.833333,41.576,125,46.576,112.5,51.076,1729.166667
20.578,1025,29.078,462.5,35.578,2975,41.578,112.5,46.578,108.333333,51.078,1837.5
20.58,1175,29.08,362.5,35.58,2925,41.58,145.833333,46.58,137.5,51.08,1725
20.582,1212.5,29.082,329.166667,35.582,2841.666667,41.582,129.166667,46.582,100,51.082,1795.833333
20.584,1387.5,29.084,458.333333,35.584,2475,41.584,154.166667,46.584,91.666667,51.084,1954.166667
20.586,1058.333333,29.086,350,35.586,2500,41.586,145.833333,46.586,120.833333,51.086,2033.333333
20.588,1254.166667,29.088,408.333333,35.588,2391.666667,41.588,150,46.588,104.166667,51.088,1983.333333
20.59,1125,29.09,354.166667,35.59,2391.666667,41.59,108.333333,46.59,129.166667,51.09,1837.5
20.592,1183.333333,29.092,491.666667,35.592,2225,41.592,150,46.592,133.333333,51.092,1937.5
20.594,1095.833333,29.094,412.5,35.594,1929.166667,41.594,133.333333,46.594,100,51.094,1862.5
20.596,1037.5,29.096,320.833333,35.596,2162.5,41.596,112.5,46.596,108.333333,51.096,1820.833333
20.598,987.5,29.098,300,35.598,1945.833333,41.598,145.833333,46.598,104.166667,51.098,1825
20.6,1362.5,29.1,316.666667,35.6,1695.833333,41.6,137.5,46.6,79.166667,51.1,1791.666667
20.602,1175,29.102,379.166667,35.602,1695.833333,41.602,137.5,46.602,75,51.102,1712.5
20.604,1162.5,29.104,337.5,35.604,1654.166667,41.604,175,46.604,83.333333,51.104,1816.666667
20.606,1170.833333,29.106,345.833333,35.606,1570.833333,41.606,129.166667,46.606,120.833333,51.106,1912.5
20.608,1300,29.108,350,35.608,1558.333333,41.608,91.666667,46.608,100,51.108,1795.833333
20.61,1308.333333,29.11,254.166667,35.61,1458.333333,41.61,145.833333,46.61,150,51.11,1704.166667
20.612,1112.5,29.112,379.166667,35.612,1416.666667,41.612,150,46.612,116.666667,51.112,1829.166667
20.614,1225,29.114,458.333333,35.614,1450,41.614,141.666667,46.614,108.333333,51.114,1675
20.616,1120.833333,29.116,387.5,35.616,1275,41.616,120.833333,46.616,104.166667,51.116,1683.333333
20.618,1179.166667,29.118,370.833333,35.618,1216.666667,41.618,150,46.618,87.5,51.118,1412.5
20.62,1062.5,29.12,350,35.62,1245.833333,41.62,120.833333,46.62,104.166667,51.12,1558.333333
20.622,1045.833333,29.122,395.833333,35.622,1233.333333,41.622,91.666667,46.622,70.833333,51.122,1445.833333
20.624,1112.5,29.124,333.333333,35.624,1162.5,41.624,162.5,46.624,62.5,51.124,1458.333333
20.626,1233.333333,29.126,383.333333,35.626,1150,41.626,154.166667,46.626,120.833333,51.126,1337.5
20.628,1045.833333,29.128,304.166667,35.628,1183.333333,41.628,262.5,46.628,125,51.128,1370.833333
20.63,1200,29.13,454.166667,35.63,1150,41.63,150,46.63,95.833333,51.13,1204.166667
20.632,962.5,29.132,429.166667,35.632,1050,41.632,158.333333,46.632,116.666667,51.132,1220.833333
20.634,1329.166667,29.134,395.833333,35.634,1125,41.634,145.833333,46.634,100,51.134,1058.333333
20.636,1029.166667,29.136,362.5,35.636,987.5,41.636,141.666667,46.636,79.166667,51.136,1100
20.638,995.833333,29.138,354.166667,35.638,995.833333,41.638,120.833333,46.638,83.333333,51.138,1120.833333
20.64,970.833333,29.14,325,35.64,1070.833333,41.64,120.833333,46.64,137.5,51.14,1158.333333
20.642,1258.333333,29.142,370.833333,35.642,925,41.642,141.666667,46.642,87.5,51.142,995.833333
20.644,1154.166667,29.144,379.166667,35.644,916.666667,41.644,170.833333,46.644,108.333333,51.144,1029.166667
20.646,1087.5,29.146,370.833333,35.646,975,41.646,154.166667,46.646,108.333333,51.146,1000
20.648,1179.166667,29.148,325,35.648,887.5,41.648,104.166667,46.648,133.333333,51.148,975
20.65,1270.833333,29.15,325,35.65,925,41.65,145.833333,46.65,87.5,51.15,929.166667
20.652,1075,29.152,395.833333,35.652,925,41.652,137.5,46.652,79.166667,51.152,920.833333
20.654,1083.333333,29.154,358.333333,35.654,879.166667,41.654,87.5,46.654,104.166667,51.154,812.5
20.656,1025,29.156,420.833333,35.656,829.166667,41.656,125,46.656,79.166667,51.156,908.333333
20.658,1141.666667,29.158,391.666667,35.658,779.166667,41.658,129.166667,46.658,104.166667,51.158,900
20.66,1158.333333,29.16,362.5,35.66,850,41.66,129.166667,46.66,125,51.16,675
20.662,1025,29.162,283.333333,35.662,820.833333,41.662,133.333333,46.662,79.166667,51.162,745.833333
20.664,1141.666667,29.164,366.666667,35.664,891.666667,41.664,145.833333,46.664,79.166667,51.164,645.833333
20.666,1079.166667,29.166,320.833333,35.666,858.333333,41.666,158.333333,46.666,75,51.166,729.166667
20.668,1258.333333,29.168,362.5,35.668,779.166667,41.668,129.166667,46.668,112.5,51.168,600
20.67,958.333333,29.17,375,35.67,750,41.67,133.333333,46.67,91.666667,51.17,533.333333
20.672,1120.833333,29.172,337.5,35.672,687.5,41.672,125,46.672,95.833333,51.172,591.666667
20.674,1037.5,29.174,345.833333,35.674,750,41.674,95.833333,46.674,95.833333,51.174,579.166667
20.676,1225,29.176,420.833333,35.676,625,41.676,179.166667,46.676,100,51.176,495.833333
20.678,1054.166667,29.178,308.333333,35.678,729.166667,41.678,112.5,46.678,125,51.178,525
20.68,1008.333333,29.18,329.166667,35.68,754.166667,41.68,166.666667,46.68,83.333333,51.18,462.5
20.682,1029.166667,29.182,300,35.682,804.166667,41.682,125,46.682,120.833333,51.182,587.5
20.684,1220.833333,29.184,300,35.684,645.833333,41.684,162.5,46.684,75,51.184,495.833333
20.686,929.166667,29.186,300,35.686,691.666667,41.686,116.666667,46.686,87.5,51.186,454.166667
20.688,1145.833333,29.188,325,35.688,670.833333,41.688,133.333333,46.688,100,51.188,458.333333
20.69,1112.5,29.19,295.833333,35.69,725,41.69,183.333333,46.69,70.833333,51.19,491.666667
20.692,1254.166667,29.192,345.833333,35.692,550,41.692,95.833333,46.692,87.5,51.192,370.833333
20.694,1150,29.194,370.833333,35.694,637.5,41.694,125,46.694,62.5,51.194,391.666667
20.696,1008.333333,29.196,325,35.696,720.833333,41.696,166.666667,46.696,133.333333,51.196,425
20.698,1125,29.198,387.5,35.698,683.333333,41.698,179.166667,46.698,137.5,51.198,445.833333
20.7,1183.333333,29.2,312.5,35.7,637.5,41.7,162.5,46.7,91.666667,51.2,358.333333
20.702,1037.5,29.202,345.833333,35.702,558.333333,41.702,125,46.702,116.666667,51.202,370.833333
20.704,1012.5,29.204,300,35.704,695.833333,41.704,129.166667,46.704,108.333333,51.204,312.5
20.706,1225,29.206,362.5,35.706,583.333333,41.706,141.666667,46.706,125,51.206,387.5
20.708,1125,29.208,300,35.708,662.5,41.708,145.833333,46.708,141.666667,51.208,337.5
20.71,1141.666667,29.21,325,35.71,629.166667,41.71,87.5,46.71,104.166667,51.21,325
20.712,1087.5,29.212,258.333333,35.712,570.833333,41.712,137.5,46.712,129.166667,51.212,333.333333
20.714,1066.666667,29.214,395.833333,35.714,579.166667,41.714,120.833333,46.714,100,51.214,279.166667
20.716,1108.333333,29.216,366.666667,35.716,570.833333,41.716,116.666667,46.716,79.166667,51.216,358.333333
20.718,1120.833333,29.218,279.166667,35.718,587.5,41.718,133.333333,46.718,87.5,51.218,237.5
20.72,975,29.22,250,35.72,641.666667,41.72,108.333333,46.72,95.833333,51.22,291.666667
20.722,1150,29.222,400,35.722,629.166667,41.722,116.666667,46.722,70.833333,51.222,225
20.724,1083.333333,29.224,391.666667,35.724,720.833333,41.724,145.833333,46.724,100,51.224,295.833333
20.726,1079.166667,29.226,329.166667,35.726,558.333333,41.726,112.5,46.726,91.666667,51.226,325
20.728,1033.333333,29.228,333.333333,35.728,520.833333,41.728,145.833333,46.728,145.833333,51.228,241.666667
20.73,1154.166667,29.23,287.5,35.73,591.666667,41.73,116.666667,46.73,137.5,51.23,308.333333
20.732,1095.833333,29.232,295.833333,35.732,600,41.732,129.166667,46.732,87.5,51.232,308.333333
20.734,1175,29.234,329.166667,35.734,587.5,41.734,100,46.734,116.666667,51.234,229.166667
20.736,1087.5,29.236,300,35.736,604.166667,41.736,137.5,46.736,50,51.236,233.333333
20.738,1041.666667,29.238,375,35.738,525,41.738,137.5,46.738,158.333333,51.238,254.166667
20.74,1045.833333,29.24,320.833333,35.74,558.333333,41.74,120.833333,46.74,62.5,51.24,195.833333
20.742,1066.666667,29.242,341.666667,35.742,554.166667,41.742,95.833333,46.742,87.5,51.242,170.833333
20.744,1012.5,29.244,316.666667,35.744,558.333333,41.744,133.333333,46.744,87.5,51.244,233.333333
20.746,1029.166667,29.246,387.5,35.746,554.166667,41.746,91.666667,46.746,100,51.246,275
20.748,1075,29.248,312.5,35.748,629.166667,41.748,112.5,46.748,133.333333,51.248,266.666667
20.75,970.833333,29.25,412.5,35.75,545.833333,41.75,100,46.75,120.833333,51.25,258.333333
20.752,979.166667,29.252,291.666667,35.752,479.166667,41.752,195.833333,46.752,129.166667,51.252,212.5
20.754,933.333333,29.254,304.166667,35.754,558.333333,41.754,150,46.754,87.5,51.254,237.5
20.756,987.5,29.256,345.833333,35.756,566.666667,41.756,137.5,46.756,116.666667,51.256,195.833333
20.758,1137.5,29.258,300,35.758,508.333333,41.758,129.166667,46.758,91.666667,51.258,212.5
20.76,1095.833333,29.26,287.5,35.76,512.5,41.76,158.333333,46.76,75,51.26,200
20.762,1020.833333,29.262,341.666667,35.762,562.5,41.762,129.166667,46.762,133.333333,51.262,225
20.764,1141.666667,29.264,391.666667,35.764,475,41.764,204.166667,46.764,91.666667,51.264,225
20.766,1004.166667,29.266,316.666667,35.766,587.5,41.766,150,46.766,120.833333,51.266,200
20.768,1141.666667,29.268,275,35.768,654.166667,41.768,166.666667,46.768,91.666667,51.268,266.666667
20.77,1083.333333,29.27,354.166667,35.77,512.5,41.77,145.833333,46.77,83.333333,51.27,195.833333
20.772,991.666667,29.272,250,35.772,500,41.772,100,46.772,70.833333,51.272,220.833333
20.774,970.833333,29.274,391.666667,35.774,666.666667,41.774,125,46.774,100,51.274,212.5
20.776,1250,29.276,316.666667,35.776,437.5,41.776,129.166667,46.776,70.833333,51.276,179.166667
20.778,875,29.278,316.666667,35.778,533.333333,41.778,95.833333,46.778,83.333333,51.278,212.5
20.78,1070.833333,29.28,304.166667,35.78,504.166667,41.78,133.333333,46.78,104.166667,51.28,175
20.782,895.833333,29.282,304.166667,35.782,554.166667,41.782,129.166667,46.782,70.833333,51.282,204.166667
20.784,1125,29.284,325,35.784,541.666667,41.784,112.5,46.784,83.333333,51.284,170.833333
20.786,937.5,29.286,258.333333,35.786,562.5,41.786,112.5,46.786,100,51.286,208.333333
20.788,958.333333,29.288,316.666667,35.788,458.333333,41.788,129.166667,46.788,116.666667,51.288,179.166667
20.79,875,29.29,304.166667,35.79,441.666667,41.79,112.5,46.79,112.5,51.29,195.833333
20.792,1108.333333,29.292,316.666667,35.792,416.666667,41.792,154.166667,46.792,75,51.292,166.666667
20.794,1054.166667,29.294,279.166667,35.794,537.5,41.794,120.833333,46.794,79.166667,51.294,175
20.796,1104.166667,29.296,262.5,35.796,412.5,41.796,133.333333,46.796,112.5,51.296,241.666667
20.798,870.833333,29.298,320.833333,35.798,495.833333,41.798,145.833333,46.798,95.833333,51.298,200
20.8,1179.166667,29.3,362.5,35.8,500,41.8,133.333333,46.8,83.333333,51.3,150
20.802,1079.166667,29.302,466.666667,35.802,587.5,41.802,133.333333,46.802,87.5,51.302,212.5
20.804,979.166667,29.304,279.166667,35.804,495.833333,41.804,133.333333,46.804,91.666667,51.304,183.333333
20.806,941.666667,29.306,354.166667,35.806,437.5,41.806,154.166667,46.806,83.333333,51.306,170.833333
20.808,916.666667,29.308,279.166667,35.808,491.666667,41.808,83.333333,46.808,112.5,51.308,162.5
20.81,991.666667,29.31,375,35.81,433.333333,41.81,145.833333,46.81,100,51.31,137.5
20.812,900,29.312,270.833333,35.812,454.166667,41.812,100,46.812,108.333333,51.312,187.5
20.814,1004.166667,29.314,308.333333,35.814,487.5,41.814,79.166667,46.814,112.5,51.314,170.833333
20.816,1025,29.316,325,35.816,462.5,41.816,87.5,46.816,95.833333,51.316,162.5
