111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.55,28.26814804148509,22.52,25.830142079331218,32.11,74.83452628414419,38.05,199.5857298349889,51.05,48.980077067215284,52.81,6.805887424254353
19.56,34.38009215158661,22.53,28.466481861440325,32.12,80.79844604269444,38.06,233.9373612460509,51.06,43.65024850835577,52.82,6.538221146448129
19.57,42.603245351380465,22.54,31.51911255635761,32.13,87.49689327959568,38.07,276.9793084322148,51.07,39.12290635746867,52.83,6.285987745492978
19.58,53.958171103407075,22.55,35.07823753001897,32.14,95.05413708361105,38.08,331.3928502608432,51.08,35.24880883692535,52.84,6.048027049157004
19.59,70.0866502482936,22.56,39.25910245285912,32.15,103.62151060664615,38.09,400.6066157691437,51.09,31.910939015054776,52.85,5.8232855462945015
19.6,93.65115609277665,22.57,44.2104821816389,32.16,113.38468799094808,38.1,488.6818018706892,51.1,29.01674162466032,52.86,5.610804869079745
19.61,128.82462004072806,22.58,50.12653266894843,32.17,124.57330544268179,38.11,599.5608371162317,51.11,26.49238644864932,52.87,5.409711696132509
19.62,181.10193222792626,22.59,57.2634922314011,32.18,137.47380973546132,38.12,734.8009677774019,51.12,24.278498892731342,52.88,5.2192088802864856
19.63,252.79928146802163,22.6,65.96338214146918,32.19,152.44679839974776,38.13,888.5751676071593,51.13,22.326957669707642,52.89,5.038567634638617
19.64,326.33275976175065,22.61,76.687745488697,32.2,169.95068060721152,38.14,1040.213830544076,51.14,20.598473444136232,52.9,4.867120635439101
19.65,351.1606363124314,22.62,90.06547103490911,32.21,190.57433241177532,38.15,1151.0876724264874,51.15,19.060743093216573,52.91,4.704255921243303
19.66,302.5045297573159,22.63,106.95931443014715,32.22,215.08269220492645,38.16,1179.7942209629898,51.16,17.687031454193722,52.92,4.549411485245804
19.67,225.30309670086402,22.64,128.55389211639948,32.23,244.48116542635222,38.17,1113.676966047983,51.17,16.455073018251515,52.93,4.4020704724537065
19.68,160.10530009637694,22.65,156.45773878991898,32.24,280.1076075192077,38.18,980.6742587586284,51.18,15.346214948804176,52.94,4.261756905789007
